,container,first_date,first_location,first_status,last_date,last_location,last_status
665,HLXU3296198,2019-03-22 01:48:00,PUERTO ANGAMOS,Gate out empty,2019-04-25 00:00:00,ROTTERDAM,Arrival in
666,HLXU3375487,2019-03-22 01:48:00,PUERTO ANGAMOS,Gate out empty,2019-04-25 00:00:00,ROTTERDAM,Arrival in
667,HLXU3399792,2019-03-22 01:47:00,PUERTO ANGAMOS,Gate out empty,2019-04-25 00:00:00,ROTTERDAM,Arrival in
668,TEMU1061428,2019-03-22 01:49:00,PUERTO ANGAMOS,Gate out empty,2019-04-25 00:00:00,ROTTERDAM,Arrival in
669,TGHU0693617,2019-03-22 01:47:00,PUERTO ANGAMOS,Gate out empty,2019-04-25 00:00:00,ROTTERDAM,Arrival in
670,UACU3401302,2019-03-22 01:48:00,PUERTO ANGAMOS,Gate out empty,2019-04-25 00:00:00,ROTTERDAM,Arrival in
671,UACU4130360,2019-03-22 01:48:00,PUERTO ANGAMOS,Gate out empty,2019-04-25 00:00:00,ROTTERDAM,Arrival in
672,HLBU1830199,2019-03-22 10:37:00,VALPARAISO,Gate out empty,2019-04-29 22:00:00,ANTWERP,Vessel arrival
673,HLXU1406629,2019-03-22 01:50:00,PUERTO ANGAMOS,Gate out empty,2019-05-09 13:30:00,LIVORNO (LEGHORN),Vessel arrival
674,HLXU3119910,2019-03-22 01:50:00,PUERTO ANGAMOS,Gate out empty,2019-05-09 13:30:00,LIVORNO (LEGHORN),Vessel arrival
675,HLXU3393428,2019-03-22 01:50:00,PUERTO ANGAMOS,Gate out empty,2019-05-09 13:30:00,LIVORNO (LEGHORN),Vessel arrival
676,HLXU3459891,2019-03-22 01:50:00,PUERTO ANGAMOS,Gate out empty,2019-05-09 13:30:00,LIVORNO (LEGHORN),Vessel arrival
677,UACU3555592,2019-03-22 01:50:00,PUERTO ANGAMOS,Gate out empty,2019-05-09 13:30:00,LIVORNO (LEGHORN),Vessel arrival
678,UACU3693420,2019-03-22 01:50:00,PUERTO ANGAMOS,Gate out empty,2019-05-09 13:30:00,LIVORNO (LEGHORN),Vessel arrival
679,UACU3701845,2019-03-22 01:50:00,PUERTO ANGAMOS,Gate out empty,2019-05-09 13:30:00,LIVORNO (LEGHORN),Vessel arrival
680,UACU4730555,2019-03-26 17:34:00,VALPARAISO,Gate out empty,2019-04-23 07:00:00,ROTTERDAM,Vessel arrival
681,UACU5968018,2019-03-15 12:57:00,SANTIAGO DE CHILE,Gate out empty,2019-05-08 18:00:00,RIGA,Vessel arrival
682,LNXU8451870,2019-03-23 10:57:00,VALPARAISO,Gate out empty,2019-04-23 07:00:00,ROTTERDAM,Vessel arrival
683,HLBU9041242,2019-03-26 01:47:00,VALPARAISO,Gate out empty,2019-04-29 07:00:00,HELSINGBORG,Vessel arrival
684,UACU8366610,2019-03-19 13:25:00,VALPARAISO,Gate out empty,2019-05-02 00:00:00,OSLO,Discharge
685,HLXU8209494,2019-03-25 13:27:00,VALPARAISO,Gate out empty,2019-04-17 07:00:00,CARTAGO,Arrival in
686,HLXU8779943,2019-03-25 15:51:00,VALPARAISO,Gate out empty,2019-04-23 07:00:00,ROTTERDAM,Vessel arrival
687,HLBU1198410,2019-03-12 15:31:00,ANTOFAGASTA,Gate out empty,2019-04-29 22:00:00,ANTWERP,Vessel arrival
688,TGBU2248671,2019-03-18 13:44:00,SAN ANTONIO,Gate out empty,2019-04-21 00:00:00,"MONTEMORELOS, NLE",Arrival in
689,UACU4060290,2019-03-18 14:53:00,SAN ANTONIO,Gate out empty,2019-04-21 00:00:00,"MONTEMORELOS, NLE",Arrival in
690,UACU4752868,2019-03-22 21:00:00,"ROSARIO, CL",Arrival in,2019-04-23 07:00:00,ROTTERDAM,Discharge
691,HLBU1275440,2019-03-25 13:00:00,VALPARAISO,Gate out empty,2019-04-30 07:00:00,ROTTERDAM,Vessel arrival
692,HLXU8735586,2019-03-25 21:15:00,VALPARAISO,Gate out empty,2019-04-23 07:00:00,ROTTERDAM,Vessel arrival
693,UAEU1260239,2019-03-25 22:29:00,VALPARAISO,Gate out empty,2019-04-23 07:00:00,ROTTERDAM,Vessel arrival
694,HLBU9021185,2019-03-23 15:49:00,VALPARAISO,Gate out empty,2019-04-29 07:00:00,HELSINGBORG,Vessel arrival
695,HLBU1428826,2019-03-15 18:24:00,VALPARAISO,Gate out empty,2019-05-08 07:00:00,RAUMA,Vessel arrival
696,HLXU8735776,2019-03-22 21:56:00,SAN ANTONIO,Gate out empty,2019-04-25 05:00:00,LONDON GATEWAY PORT,Vessel arrival
697,UAEU1257169,2019-03-26 00:52:00,VALPARAISO,Gate out empty,2019-04-25 05:00:00,LONDON GATEWAY PORT,Vessel arrival
698,UACU4763013,2019-03-22 21:19:00,SAN ANTONIO,Gate out empty,2019-04-23 07:00:00,ROTTERDAM,Vessel arrival
699,HLBU9156452,2019-03-25 18:06:00,VALPARAISO,Gate out empty,2019-04-23 07:00:00,ROTTERDAM,Vessel arrival
700,UACU5712319,2019-03-23 11:57:00,VALPARAISO,Gate out empty,2019-04-28 00:00:00,"DUBLIN, IRELAND",Vessel arrival
701,HLBU9076850,2019-03-25 16:38:00,VALPARAISO,Gate out empty,2019-04-23 07:00:00,ROTTERDAM,Vessel arrival
702,UAEU1265734,2019-03-22 20:04:00,SAN ANTONIO,Gate out empty,2019-04-23 07:00:00,ROTTERDAM,Vessel arrival
703,UACU3746264,2019-03-19 14:09:00,VALPARAISO,Gate out empty,2019-05-05 13:00:00,HELSINKI,Vessel arrival
704,HLBU9072578,2019-03-25 14:57:00,VALPARAISO,Gate out empty,2019-04-25 05:00:00,LONDON GATEWAY PORT,Vessel arrival
705,HLBU9166300,2019-03-25 15:43:00,VALPARAISO,Gate out empty,2019-04-25 05:00:00,LONDON GATEWAY PORT,Vessel arrival
706,HLXU8780688,2019-03-25 14:11:00,VALPARAISO,Gate out empty,2019-04-25 05:00:00,LONDON GATEWAY PORT,Vessel arrival
707,HLBU1509403,2019-03-22 19:37:00,PUERTO ANGAMOS,Gate out empty,2019-05-06 12:00:00,DUNKERQUE,Vessel arrival
708,TEMU5449427,2019-03-22 19:37:00,PUERTO ANGAMOS,Gate out empty,2019-05-06 12:00:00,DUNKERQUE,Vessel arrival
709,UACU3873654,2019-03-22 19:37:00,PUERTO ANGAMOS,Gate out empty,2019-05-06 12:00:00,DUNKERQUE,Vessel arrival
710,HLBU1176128,2019-03-08 15:37:00,SANTIAGO DE CHILE,Gate out empty,2019-04-25 05:00:00,LONDON GATEWAY PORT,Vessel arrival
711,HLBU9167349,2019-03-23 17:23:00,VALPARAISO,Gate out empty,2019-04-25 05:00:00,LONDON GATEWAY PORT,Vessel arrival
712,HLBU9116212,2019-03-23 16:54:00,SAN ANTONIO,Gate out empty,2019-04-25 05:00:00,LONDON GATEWAY PORT,Vessel arrival
713,HLXU8734738,2019-03-25 09:54:00,SAN ANTONIO,Gate out empty,2019-04-25 05:00:00,LONDON GATEWAY PORT,Vessel arrival
714,HLXU8738760,2019-03-23 20:09:00,SAN ANTONIO,Gate out empty,2019-04-25 05:00:00,LONDON GATEWAY PORT,Vessel arrival
715,TEMU4859474,2019-02-23 09:32:00,VALPARAISO,Gate out empty,2019-05-08 06:00:00,GOTHENBURG,Vessel arrival
716,HLXU8452797,2019-03-26 08:54:00,SANTIAGO DE CHILE,Gate out empty,2019-05-14 10:00:00,"SYDNEY, NSW",Vessel arrival
717,TGBU6078763,2019-02-20 11:19:00,SANTIAGO DE CHILE,Gate out empty,2019-04-24 10:00:00,LA GUAIRA,Vessel arrival
718,UACU8243220,2019-03-22 13:43:00,SANTIAGO DE CHILE,Gate out empty,2019-04-23 07:00:00,ROTTERDAM,Vessel arrival
719,UACU8287511,2019-03-23 11:10:00,SANTIAGO DE CHILE,Gate out empty,2019-04-23 07:00:00,ROTTERDAM,Vessel arrival
720,UACU8342922,2019-03-23 12:05:00,SANTIAGO DE CHILE,Gate out empty,2019-04-23 07:00:00,ROTTERDAM,Vessel arrival
721,UACU8435136,2019-03-23 13:07:00,SANTIAGO DE CHILE,Gate out empty,2019-04-23 07:00:00,ROTTERDAM,Vessel arrival
722,UACU8535557,2019-03-22 13:06:00,SANTIAGO DE CHILE,Gate out empty,2019-04-23 07:00:00,ROTTERDAM,Vessel arrival
723,HLBU1533056,2019-03-13 09:33:00,SANTIAGO DE CHILE,Gate out empty,2019-04-23 07:00:00,ROTTERDAM,Vessel arrival
724,HLXU5357116,2019-03-14 09:49:00,SANTIAGO DE CHILE,Gate out empty,2019-04-23 07:00:00,ROTTERDAM,Vessel arrival
725,UACU8170525,2019-03-14 11:43:00,SANTIAGO DE CHILE,Gate out empty,2019-04-23 07:00:00,ROTTERDAM,Vessel arrival
726,HLXU8053523,2019-03-23 09:55:00,SANTIAGO DE CHILE,Gate out empty,2019-05-02 07:00:00,GDYNIA,Vessel arrival
727,UACU5724177,2019-03-23 10:18:00,SANTIAGO DE CHILE,Gate out empty,2019-05-02 07:00:00,GDYNIA,Vessel arrival
728,UACU5144944,2019-03-08 17:21:00,SANTIAGO DE CHILE,Gate out empty,2019-04-25 05:00:00,LONDON GATEWAY PORT,Vessel arrival
729,UACU5285475,2019-03-08 19:08:00,SANTIAGO DE CHILE,Gate out empty,2019-04-25 05:00:00,LONDON GATEWAY PORT,Vessel arrival
730,UACU6035969,2019-03-19 09:17:00,VALPARAISO,Gate out empty,2019-04-25 05:00:00,LONDON GATEWAY PORT,Vessel arrival
731,HLXU5147418,2019-03-22 10:42:00,PUERTO ANGAMOS,Gate out empty,2019-04-18 04:00:00,"VERACRUZ, VER",Vessel arrival
732,HLXU5392483,2019-03-20 20:10:00,PUERTO ANGAMOS,Gate out empty,2019-04-18 04:00:00,"VERACRUZ, VER",Vessel arrival
733,UACU8440195,2019-03-22 10:23:00,PUERTO ANGAMOS,Gate out empty,2019-04-18 04:00:00,"VERACRUZ, VER",Vessel arrival
734,UACU8452977,2019-03-22 10:54:00,PUERTO ANGAMOS,Gate out empty,2019-04-18 04:00:00,"VERACRUZ, VER",Vessel arrival
735,UACU8519134,2019-03-20 19:52:00,PUERTO ANGAMOS,Gate out empty,2019-04-18 04:00:00,"VERACRUZ, VER",Vessel arrival
736,HLXU6571708,2019-03-23 12:08:00,SANTIAGO DE CHILE,Gate out empty,2019-05-01 22:00:00,LE HAVRE,Vessel arrival
737,HLXU6740222,2019-03-22 10:28:00,SAN ANTONIO,Gate out empty,2019-05-06 07:00:00,COPENHAGEN,Vessel arrival
738,UAEU1239463,2019-03-22 12:51:00,SAN ANTONIO,Gate out empty,2019-05-06 07:00:00,COPENHAGEN,Vessel arrival
739,HLXU6772261,2019-03-22 12:15:00,VALPARAISO,Gate out empty,2019-05-05 06:00:00,LONDON GATEWAY PORT,Vessel arrival
740,TEMU1379830,2019-03-26 11:35:00,SANTIAGO DE CHILE,Gate out empty,2019-04-18 04:00:00,"VERACRUZ, VER",Vessel arrival
741,TGBU5937463,2019-04-13 13:00:00,CARTAGENA (COLOMBIA),Gate out empty,2019-05-02 00:00:00,PORT OF SPAIN,Discharge
742,HLBU9197174,2019-03-23 14:56:00,VALPARAISO,Gate out empty,2019-04-25 05:00:00,LONDON GATEWAY PORT,Vessel arrival
743,UACU5859790,2019-03-15 12:32:00,SANTIAGO DE CHILE,Gate out empty,2019-05-08 18:00:00,RIGA,Vessel arrival
744,UAEU1265523,2019-03-25 17:24:00,VALPARAISO,Gate out empty,2019-04-25 05:00:00,LONDON GATEWAY PORT,Vessel arrival
745,UACU8373667,2019-03-23 14:18:00,VALPARAISO,Arrival in,2019-05-02 09:00:00,OSLO,Vessel arrival
746,HLBU2033538,2019-03-16 11:15:00,VALPARAISO,Gate out empty,2019-04-23 07:00:00,ROTTERDAM,Vessel arrival
747,HLBU1143016,2019-03-19 17:01:00,SAN ANTONIO,Gate out empty,2019-04-25 05:00:00,LONDON GATEWAY PORT,Vessel arrival
748,HLBU9088872,2019-03-25 16:01:00,VALPARAISO,Gate out empty,2019-04-25 05:00:00,LONDON GATEWAY PORT,Vessel arrival
749,HLXU1144323,2019-03-15 10:59:00,VALPARAISO,Gate out empty,2019-04-22 20:00:00,PUERTO CABELLO,Vessel arrival
750,CPSU1801389,2019-03-22 19:36:00,PUERTO ANGAMOS,Gate out empty,2019-05-06 12:00:00,DUNKERQUE,Vessel arrival
751,HLXU1003120,2019-03-22 19:35:00,PUERTO ANGAMOS,Gate out empty,2019-05-06 12:00:00,DUNKERQUE,Vessel arrival
752,HLXU3556947,2019-03-22 19:34:00,PUERTO ANGAMOS,Gate out empty,2019-05-06 12:00:00,DUNKERQUE,Vessel arrival
753,TEMU4855714,2019-03-22 19:36:00,PUERTO ANGAMOS,Gate out empty,2019-05-06 12:00:00,DUNKERQUE,Vessel arrival
754,TGHU0919324,2019-03-22 19:35:00,PUERTO ANGAMOS,Gate out empty,2019-05-06 12:00:00,DUNKERQUE,Vessel arrival
755,TGHU3954669,2019-03-22 19:35:00,PUERTO ANGAMOS,Gate out empty,2019-05-06 12:00:00,DUNKERQUE,Vessel arrival
756,UACU3738417,2019-03-22 19:35:00,PUERTO ANGAMOS,Gate out empty,2019-05-06 12:00:00,DUNKERQUE,Vessel arrival
757,UACU5597405,2019-03-21 13:34:00,SANTIAGO DE CHILE,Gate out empty,2019-04-23 07:00:00,ROTTERDAM,Vessel arrival
758,HLBU9151240,2019-03-26 12:42:00,VALPARAISO,Gate out empty,2019-04-23 07:00:00,ROTTERDAM,Vessel arrival
759,HLBU9207837,2019-03-26 14:09:00,VALPARAISO,Gate out empty,2019-04-23 07:00:00,ROTTERDAM,Vessel arrival
760,HLXU8700276,2019-03-25 12:43:00,VALPARAISO,Gate out empty,2019-04-23 07:00:00,ROTTERDAM,Vessel arrival
761,HLXU8703146,2019-03-25 12:28:00,VALPARAISO,Gate out empty,2019-04-23 07:00:00,ROTTERDAM,Vessel arrival
762,HLXU8747648,2019-03-25 15:57:00,VALPARAISO,Gate out empty,2019-04-23 07:00:00,ROTTERDAM,Vessel arrival
763,UACU4792412,2019-03-25 11:05:00,VALPARAISO,Gate out empty,2019-04-23 07:00:00,ROTTERDAM,Vessel arrival
764,UAEU1236187,2019-03-25 10:57:00,VALPARAISO,Gate out empty,2019-04-23 07:00:00,ROTTERDAM,Vessel arrival
765,UAEU1249190,2019-03-26 10:05:00,VALPARAISO,Gate out empty,2019-04-23 07:00:00,ROTTERDAM,Vessel arrival
766,CPSU5141600,2019-03-25 15:47:00,VALPARAISO,Gate out empty,2019-04-23 07:00:00,ROTTERDAM,Vessel arrival
767,UACU8486318,2019-02-21 10:09:00,SANTIAGO DE CHILE,Gate out empty,2019-05-08 18:00:00,RIGA,Vessel arrival
768,HLXU3466490,2019-03-23 15:02:00,VALPARAISO,Gate out empty,2019-05-08 08:00:00,VALENCIA,Vessel arrival
769,HLXU8790480,2019-03-26 10:46:00,VALPARAISO,Gate out empty,2019-04-23 07:00:00,ROTTERDAM,Vessel arrival
770,HLBU9247594,2019-03-22 20:02:00,SAN ANTONIO,Gate out empty,2019-04-23 07:00:00,ROTTERDAM,Vessel arrival
771,HLBU9271100,2019-03-25 16:09:00,VALPARAISO,Gate out empty,2019-04-29 12:00:00,OSLO,Vessel arrival
772,HLBU9012645,2019-03-21 22:21:00,SAN ANTONIO,Gate out empty,2019-04-23 07:00:00,ROTTERDAM,Vessel arrival
773,TEMU5445817,2019-03-22 01:49:00,PUERTO ANGAMOS,Gate out empty,2019-05-12 07:30:00,SALERNO,Vessel arrival
774,UACU3662836,2019-03-22 01:49:00,PUERTO ANGAMOS,Gate out empty,2019-05-12 07:30:00,SALERNO,Vessel arrival
775,HLBU1784431,2019-03-19 13:46:00,VALPARAISO,Gate out empty,2019-04-23 07:00:00,ROTTERDAM,Vessel arrival
776,HLXU5186651,2019-03-18 10:27:00,VALPARAISO,Gate out empty,2019-04-23 07:00:00,ROTTERDAM,Vessel arrival
777,UACU8149195,2019-03-18 11:15:00,VALPARAISO,Gate out empty,2019-04-23 07:00:00,ROTTERDAM,Vessel arrival
778,UACU8151720,2019-03-18 15:14:00,VALPARAISO,Gate out empty,2019-04-23 07:00:00,ROTTERDAM,Vessel arrival
779,UACU8163341,2019-03-19 17:48:00,VALPARAISO,Gate out empty,2019-04-23 07:00:00,ROTTERDAM,Vessel arrival
780,UACU8453910,2019-03-18 13:27:00,VALPARAISO,Gate out empty,2019-04-23 07:00:00,ROTTERDAM,Vessel arrival
781,UACU8490874,2019-03-18 16:04:00,VALPARAISO,Gate out empty,2019-04-23 07:00:00,ROTTERDAM,Vessel arrival
782,UACU8499125,2019-03-16 12:46:00,VALPARAISO,Gate out empty,2019-04-23 07:00:00,ROTTERDAM,Vessel arrival
783,UACU8601638,2019-03-18 13:24:00,VALPARAISO,Gate out empty,2019-04-23 07:00:00,ROTTERDAM,Vessel arrival
784,HLXU8764291,2019-03-23 11:28:00,SAN ANTONIO,Gate out empty,2019-05-05 13:00:00,HELSINKI,Vessel arrival
785,HLBU1141559,2019-03-25 20:24:00,VALPARAISO,Gate out empty,2019-04-25 05:00:00,LONDON GATEWAY PORT,Vessel arrival
786,HLBU9256549,2019-03-25 12:54:00,VALPARAISO,Gate out empty,2019-04-25 05:00:00,LONDON GATEWAY PORT,Vessel arrival
787,HLXU5204863,2019-03-23 12:08:00,VALPARAISO,Gate out empty,2019-05-08 07:00:00,RAUMA,Vessel arrival
788,UACU8342440,2019-03-11 13:01:00,VALPARAISO,Gate out empty,2019-04-27 12:00:00,HAMBURG,Vessel arrival
789,UACU4750320,2019-03-25 16:13:00,VALPARAISO,Gate out empty,2019-04-23 07:00:00,ROTTERDAM,Vessel arrival
790,HLXU3488246,2019-03-16 10:35:00,VALPARAISO,Gate out empty,2019-04-23 07:00:00,ROTTERDAM,Vessel arrival
791,TGBU5866061,2019-03-20 14:41:00,VALPARAISO,Gate out empty,2019-05-04 08:00:00,"VANCOUVER, BC",Vessel arrival
792,HLBU1882459,2019-03-26 09:01:00,VALPARAISO,Gate out empty,2019-04-22 00:00:00,TEGUCIGALPA,Arrival in
793,HLBU1198765,2019-03-14 17:13:00,SANTIAGO DE CHILE,Gate out empty,2019-04-21 13:00:00,"HOUSTON, TX",Vessel arrival
794,HLXU6407567,2019-03-16 11:42:00,SANTIAGO DE CHILE,Gate out empty,2019-04-21 13:00:00,"HOUSTON, TX",Vessel arrival
795,HLXU8470511,2019-03-16 12:09:00,SANTIAGO DE CHILE,Gate out empty,2019-04-21 13:00:00,"HOUSTON, TX",Vessel arrival
796,HLXU8545061,2019-03-15 08:58:00,SANTIAGO DE CHILE,Gate out empty,2019-04-21 13:00:00,"HOUSTON, TX",Vessel arrival
797,TGHU8400607,2019-03-16 12:37:00,SANTIAGO DE CHILE,Gate out empty,2019-04-21 13:00:00,"HOUSTON, TX",Vessel arrival
798,UASU1014559,2019-03-16 09:57:00,SANTIAGO DE CHILE,Gate out empty,2019-04-21 13:00:00,"HOUSTON, TX",Vessel arrival
799,CSVU7502282,2019-03-21 20:45:00,VALPARAISO,Gate out empty,2019-04-25 05:00:00,LONDON GATEWAY PORT,Vessel arrival
800,HLBU9254891,2019-03-21 23:14:00,VALPARAISO,Gate out empty,2019-04-25 05:00:00,LONDON GATEWAY PORT,Vessel arrival
801,HLBU2072684,2019-03-21 09:51:00,ANTOFAGASTA,Gate out empty,2019-04-27 12:00:00,HAMBURG,Vessel arrival
802,HLXU6440360,2019-03-21 09:56:00,ANTOFAGASTA,Gate out empty,2019-04-27 12:00:00,HAMBURG,Vessel arrival
803,UACU4736595,2019-03-25 20:22:00,VALPARAISO,Gate out empty,2019-04-23 07:00:00,ROTTERDAM,Vessel arrival
804,HLBU1296247,2019-03-21 11:00:00,SANTIAGO DE CHILE,Gate out empty,2019-04-23 07:00:00,ROTTERDAM,Vessel arrival
805,HLXU6278979,2019-03-21 11:03:00,SANTIAGO DE CHILE,Gate out empty,2019-04-23 07:00:00,ROTTERDAM,Vessel arrival
806,HLXU8379227,2019-03-21 13:38:00,SANTIAGO DE CHILE,Gate out empty,2019-04-23 07:00:00,ROTTERDAM,Vessel arrival
807,HLXU5176144,2019-03-23 10:09:00,SANTIAGO DE CHILE,Gate out empty,2019-04-23 07:00:00,ROTTERDAM,Vessel arrival
808,UACU3685488,2019-03-19 17:16:00,SANTIAGO DE CHILE,Gate out empty,2019-05-11 00:00:00,"BELFAST, NORTHERN IRELAND",Arrival in
809,TEMU5233401,2019-03-20 14:37:00,VALPARAISO,Gate out empty,2019-05-27 07:00:00,DURBAN,Vessel arrival
810,UACU3553347,2019-03-20 14:37:00,VALPARAISO,Gate out empty,2019-05-27 07:00:00,DURBAN,Vessel arrival
811,HLXU5351479,2019-03-07 15:42:00,VALPARAISO,Gate out empty,2019-05-07 00:00:00,FREDERICIA,Discharge
812,UACU8445134,2019-04-10 17:49:00,SAN ANTONIO,Arrival in,2019-05-21 15:00:00,FREDERICIA,Vessel arrival
813,HLBU1319260,2019-03-11 11:14:00,SANTIAGO DE CHILE,Gate out empty,2019-05-02 07:00:00,GDYNIA,Vessel arrival
814,HLBU1071370,2019-03-22 14:56:00,ANTOFAGASTA,Gate out empty,2019-05-08 22:00:00,BUSAN,Vessel arrival
815,UACU5619891,2019-03-22 12:12:00,ANTOFAGASTA,Gate out empty,2019-05-08 22:00:00,BUSAN,Vessel arrival
816,HLXU5122322,2019-03-19 15:09:00,VALPARAISO,Gate out empty,2019-05-02 00:00:00,OSLO,Discharge
817,HLBU9177727,2019-03-25 18:21:00,VALPARAISO,Gate out empty,2019-04-25 05:00:00,LONDON GATEWAY PORT,Vessel arrival
818,HLBU2057000,2019-03-19 11:01:00,VALPARAISO,Gate out empty,2019-04-19 01:00:00,MARIEL,Vessel arrival
819,HLXU5376610,2019-03-22 18:00:00,VALPARAISO,Gate out empty,2019-04-25 05:00:00,LONDON GATEWAY PORT,Vessel arrival
820,HLXU8743977,2019-03-25 13:40:00,VALPARAISO,Gate out empty,2019-05-03 18:31:00,SAINT PETERSBURG,Vessel arrival
821,HLBU1535911,2019-03-22 18:20:00,VALPARAISO,Gate out empty,2019-05-08 18:00:00,RIGA,Vessel arrival
822,UACU8561108,2019-03-23 12:40:00,VALPARAISO,Gate out empty,2019-05-06 07:00:00,COPENHAGEN,Vessel arrival
823,CPSU6417062,2019-03-08 15:29:00,SANTIAGO DE CHILE,Gate out empty,2019-04-26 00:00:00,"ATLANTA, GA",Arrival in
824,HLBU1697424,2019-03-16 09:52:00,SANTIAGO DE CHILE,Gate out empty,2019-04-26 00:00:00,"ATLANTA, GA",Arrival in
825,HLBU1890330,2019-03-14 18:15:00,SANTIAGO DE CHILE,Gate out empty,2019-04-26 00:00:00,"ATLANTA, GA",Arrival in
826,HLXU8041461,2019-03-15 10:45:00,SANTIAGO DE CHILE,Gate out empty,2019-04-26 00:00:00,"ATLANTA, GA",Arrival in
827,TGHU0325976,2019-03-21 17:50:00,PUERTO ANGAMOS,Gate out empty,2019-04-23 07:00:00,ROTTERDAM,Vessel arrival
828,HLXU1254260,2019-03-15 16:13:00,SANTIAGO DE CHILE,Gate out empty,2019-05-06 08:00:00,BILBAO,Vessel arrival
829,GATU1345351,2019-03-22 04:07:00,PUERTO ANGAMOS,Gate out empty,2019-05-06 12:00:00,DUNKERQUE,Vessel arrival
830,HLXU1187140,2019-03-22 04:07:00,PUERTO ANGAMOS,Gate out empty,2019-05-06 12:00:00,DUNKERQUE,Vessel arrival
831,HLXU3152565,2019-03-22 04:07:00,PUERTO ANGAMOS,Gate out empty,2019-05-06 12:00:00,DUNKERQUE,Vessel arrival
832,HLXU3194391,2019-03-22 04:07:00,PUERTO ANGAMOS,Gate out empty,2019-05-06 12:00:00,DUNKERQUE,Vessel arrival
833,HLXU3328546,2019-03-22 04:07:00,PUERTO ANGAMOS,Gate out empty,2019-05-06 12:00:00,DUNKERQUE,Vessel arrival
834,HLXU3350529,2019-03-22 04:07:00,PUERTO ANGAMOS,Gate out empty,2019-05-06 12:00:00,DUNKERQUE,Vessel arrival
835,HLXU3377094,2019-03-22 04:07:00,PUERTO ANGAMOS,Gate out empty,2019-05-06 12:00:00,DUNKERQUE,Vessel arrival
836,HLXU3430943,2019-03-22 04:07:00,PUERTO ANGAMOS,Gate out empty,2019-05-06 12:00:00,DUNKERQUE,Vessel arrival
837,HLXU3565039,2019-03-22 04:08:00,PUERTO ANGAMOS,Gate out empty,2019-05-06 12:00:00,DUNKERQUE,Vessel arrival
838,TGHU2775416,2019-03-22 04:07:00,PUERTO ANGAMOS,Gate out empty,2019-05-06 12:00:00,DUNKERQUE,Vessel arrival
839,UACU3458458,2019-03-22 04:07:00,PUERTO ANGAMOS,Gate out empty,2019-05-06 12:00:00,DUNKERQUE,Vessel arrival
840,UACU3652340,2019-03-22 04:08:00,PUERTO ANGAMOS,Gate out empty,2019-05-06 12:00:00,DUNKERQUE,Vessel arrival
841,LNXU9659030,2019-03-23 16:13:00,VALPARAISO,Gate out empty,2019-04-23 07:00:00,ROTTERDAM,Vessel arrival
842,HLBU1142719,2019-03-16 12:48:00,VALPARAISO,Gate out empty,2019-04-28 07:00:00,"OAKLAND, CA",Vessel arrival
843,UACU4776936,2019-03-25 16:17:00,VALPARAISO,Gate out empty,2019-04-25 05:00:00,LONDON GATEWAY PORT,Vessel arrival
844,CPSU6475752,2019-03-22 11:49:00,SANTIAGO DE CHILE,Gate out empty,2019-04-26 00:00:00,"ATLANTA, GA",Arrival in
845,TEMU6707315,2019-03-22 09:36:00,SANTIAGO DE CHILE,Gate out empty,2019-04-26 00:00:00,"ATLANTA, GA",Arrival in
846,UACU4779344,2019-03-22 17:55:00,SAN ANTONIO,Gate out empty,2019-04-23 07:00:00,ROTTERDAM,Vessel arrival
847,HLBU9039219,2019-03-26 01:05:00,VALPARAISO,Gate out empty,2019-05-02 06:00:00,LISBON,Vessel arrival
848,UACU5908940,2019-03-07 13:59:00,SANTIAGO DE CHILE,Gate out empty,2019-05-08 07:00:00,RAUMA,Vessel arrival
849,UACU4751434,2019-03-22 21:00:00,"ROSARIO, CL",Arrival in,2019-04-23 07:00:00,ROTTERDAM,Discharge
850,HLBU1653534,2019-03-14 15:51:00,SANTIAGO DE CHILE,Gate out empty,2019-04-28 00:00:00,"DUBLIN, IRELAND",Vessel arrival
851,HLXU8751015,2019-03-25 23:38:00,VALPARAISO,Gate out empty,2019-04-23 07:00:00,ROTTERDAM,Vessel arrival
852,UACU4735562,2019-03-25 17:34:00,VALPARAISO,Gate out empty,2019-04-23 07:00:00,ROTTERDAM,Vessel arrival
853,HAMU1208919,2019-03-23 05:07:00,PUERTO ANGAMOS,Departure from,2019-05-06 12:00:00,DUNKERQUE,Vessel arrival
854,HLBU1561361,2019-03-16 10:57:00,PUERTO ANGAMOS,Gate out empty,2019-05-06 12:00:00,DUNKERQUE,Vessel arrival
855,HLXU8193021,2019-03-16 10:57:00,PUERTO ANGAMOS,Gate out empty,2019-05-06 12:00:00,DUNKERQUE,Vessel arrival
856,HLXU8325128,2019-03-16 10:57:00,PUERTO ANGAMOS,Gate out empty,2019-05-06 12:00:00,DUNKERQUE,Vessel arrival
857,HLXU8329442,2019-03-23 05:05:00,PUERTO ANGAMOS,Departure from,2019-05-06 12:00:00,DUNKERQUE,Vessel arrival
858,HLXU8363133,2019-03-16 10:57:00,PUERTO ANGAMOS,Gate out empty,2019-05-06 12:00:00,DUNKERQUE,Vessel arrival
859,TGBU6224071,2019-03-23 04:58:00,PUERTO ANGAMOS,Departure from,2019-05-06 12:00:00,DUNKERQUE,Vessel arrival
860,UACU5608222,2019-03-23 05:08:00,PUERTO ANGAMOS,Departure from,2019-05-06 12:00:00,DUNKERQUE,Vessel arrival
