,carrier,container,elapsed_days,first_date,first_latitude,first_location,first_longitude,first_status,first_status_code,first_vehicle,last_date,last_latitude,last_location,last_longitude,last_status,last_status_code,last_vehicle
30,1,MSKU0788618,39.97222222222222,2019-02-08 14:57:00,18.9470339,"Jawaharlal Nehru NSICT
Jawaharlal Nehru, MAHARASHTRA, India",72.952661,Gate in,2,2,2019-03-20 14:17:00,3.6707494,"TCBUEN
Buenaventura, Valle Del Cauca, Colombia",-76.9807757700535,Gate out,8,2
31,1,MSKU8267555,51.71805555555556,2019-02-18 13:30:00,36.0895093,"Smart International Logistics Co
Qingdao, Shandong, China",120.3497193,Empty,1,2,2019-04-11 06:44:00,-12.066667,"APM Terminals in Callao Port
Callao, Peru",-77.15,Gate out,8,2
32,1,MSKU7897101,51.640972222222224,2019-02-18 15:14:00,36.0895093,"Smart International Logistics Co
Qingdao, Shandong, China",120.3497193,Empty,1,2,2019-04-11 06:37:00,-12.066667,"APM Terminals in Callao Port
Callao, Peru",-77.15,Gate out,8,2
33,1,MRKU3930940,40.49722222222222,2019-02-20 23:14:00,31.2253441,"YANGSHAN, SGH GUANDONG TERMINAL
Shanghai, Shanghai, China",121.4888922,Empty,1,2,2019-04-02 11:10:00,-12.066667,"APM Terminals in Callao Port
Callao, Peru",-77.15,Gate out,8,2
34,1,SCMU2079535,40.88611111111111,2019-02-20 09:13:00,36.0895093,"Smart International Logistics Co
Qingdao, Shandong, China",120.3497193,Empty,1,2,2019-04-02 06:29:00,-12.066667,"APM Terminals in Callao Port
Callao, Peru",-77.15,Gate out,8,2
35,1,MSKU2746020,41.80972222222222,2019-02-19 15:46:00,29.8622194,"Ningbo Hongda Cont Storage & Trans
Ningbo, Zhejiang, China",121.6203873,Empty,1,2,2019-04-02 11:12:00,-12.066667,"APM Terminals in Callao Port
Callao, Peru",-77.15,Gate out,8,2
36,1,MRKU8746978,41.022222222222226,2019-02-21 12:54:00,31.8782976,"Zhangjiagang Yongjia Terminal
Zhangjiagang, Jiangsu, China",120.5514595,Empty,1,2,2019-04-03 13:26:00,-12.066667,"APM Terminals in Callao Port
Callao, Peru",-77.15,Gate out,8,2
37,1,MSKU2834203,40.36736111111111,2019-02-21 13:01:00,31.8782976,"Zhangjiagang Yongjia Terminal
Zhangjiagang, Jiangsu, China",120.5514595,Empty,1,2,2019-04-02 21:50:00,-12.066667,"APM Terminals in Callao Port
Callao, Peru",-77.15,Gate out,8,2
38,1,PONU0492776,40.455555555555556,2019-02-21 10:51:00,31.8782976,"Zhangjiagang Yongjia Terminal
Zhangjiagang, Jiangsu, China",120.5514595,Empty,1,2,2019-04-02 21:47:00,-12.066667,"APM Terminals in Callao Port
Callao, Peru",-77.15,Gate out,8,2
39,1,MRKU7269870,40.00486111111111,2019-02-21 13:26:00,31.8782976,"Zhangjiagang Yongjia Terminal
Zhangjiagang, Jiangsu, China",120.5514595,Empty,1,2,2019-04-02 13:33:00,-12.066667,"APM Terminals in Callao Port
Callao, Peru",-77.15,Gate out,8,2
40,1,MRKU7595901,40.454861111111114,2019-02-21 10:51:00,31.8782976,"Zhangjiagang Yongjia Terminal
Zhangjiagang, Jiangsu, China",120.5514595,Empty,1,2,2019-04-02 21:46:00,-12.066667,"APM Terminals in Callao Port
Callao, Peru",-77.15,Gate out,8,2
41,1,TGHU0847332,39.93611111111111,2019-02-21 11:19:00,31.8782976,"Zhangjiagang Yongjia Terminal
Zhangjiagang, Jiangsu, China",120.5514595,Empty,1,2,2019-04-02 09:47:00,-12.066667,"APM Terminals in Callao Port
Callao, Peru",-77.15,Gate out,8,2
42,1,MSKU5508915,40.885416666666664,2019-02-20 18:54:00,31.8782976,"Zhangjiagang Yongjia Terminal
Zhangjiagang, Jiangsu, China",120.5514595,Empty,1,2,2019-04-02 16:09:00,-12.066667,"APM Terminals in Callao Port
Callao, Peru",-77.15,Gate out,8,2
43,1,CLHU3618083,40.984722222222224,2019-02-21 13:01:00,31.8782976,"Zhangjiagang Yongjia Terminal
Zhangjiagang, Jiangsu, China",120.5514595,Empty,1,2,2019-04-03 12:39:00,-12.066667,"APM Terminals in Callao Port
Callao, Peru",-77.15,Gate out,8,2
44,1,MRKU6597392,40.545833333333334,2019-02-20 20:42:00,31.8782976,"Zhangjiagang Yongjia Terminal
Zhangjiagang, Jiangsu, China",120.5514595,Empty,1,2,2019-04-02 09:48:00,-12.066667,"APM Terminals in Callao Port
Callao, Peru",-77.15,Gate out,8,2
45,1,MRSU0093503,40.293055555555554,2019-02-21 17:30:00,31.8782976,"Zhangjiagang SunWill Container Co.
Zhangjiagang, Jiangsu, China",120.5514595,Empty,1,2,2019-04-03 00:32:00,-12.066667,"APM Terminals in Callao Port
Callao, Peru",-77.15,Gate out,8,2
46,1,MRKU8034232,40.015972222222224,2019-02-21 11:19:00,31.8782976,"Zhangjiagang Yongjia Terminal
Zhangjiagang, Jiangsu, China",120.5514595,Empty,1,2,2019-04-02 11:42:00,-12.066667,"APM Terminals in Callao Port
Callao, Peru",-77.15,Gate out,8,2
47,1,MRKU8908600,41.12152777777778,2019-02-20 18:54:00,31.8782976,"Zhangjiagang Yongjia Terminal
Zhangjiagang, Jiangsu, China",120.5514595,Empty,1,2,2019-04-02 21:49:00,-12.066667,"APM Terminals in Callao Port
Callao, Peru",-77.15,Gate out,8,2
48,1,TGHU2788244,40.922222222222224,2019-02-20 17:57:00,31.8782976,"Zhangjiagang Yongjia Terminal
Zhangjiagang, Jiangsu, China",120.5514595,Empty,1,2,2019-04-02 16:05:00,-12.066667,"APM Terminals in Callao Port
Callao, Peru",-77.15,Gate out,8,2
49,1,TEMU2113418,39.94236111111111,2019-02-21 10:52:00,31.8782976,"Zhangjiagang Yongjia Terminal
Zhangjiagang, Jiangsu, China",120.5514595,Empty,1,2,2019-04-02 09:29:00,-12.066667,"APM Terminals in Callao Port
Callao, Peru",-77.15,Gate out,8,2
50,1,TGHU0031396,40.90902777777778,2019-02-20 18:12:00,31.8782976,"Zhangjiagang Yongjia Terminal
Zhangjiagang, Jiangsu, China",120.5514595,Empty,1,2,2019-04-02 16:01:00,-12.066667,"APM Terminals in Callao Port
Callao, Peru",-77.15,Gate out,8,2
51,1,MRKU8619783,41.049305555555556,2019-02-20 16:46:00,31.8782976,"Zhangjiagang Yongjia Terminal
Zhangjiagang, Jiangsu, China",120.5514595,Empty,1,2,2019-04-02 17:57:00,-12.066667,"APM Terminals in Callao Port
Callao, Peru",-77.15,Gate out,8,2
52,1,MSKU2778060,40.18194444444445,2019-02-21 17:29:00,31.8782976,"Zhangjiagang SunWill Container Co.
Zhangjiagang, Jiangsu, China",120.5514595,Empty,1,2,2019-04-02 21:51:00,-12.066667,"APM Terminals in Callao Port
Callao, Peru",-77.15,Gate out,8,2
53,1,TGHU0814540,39.93472222222222,2019-02-21 14:48:00,31.8782976,"Zhangjiagang Yongjia Terminal
Zhangjiagang, Jiangsu, China",120.5514595,Empty,1,2,2019-04-02 13:14:00,-12.066667,"APM Terminals in Callao Port
Callao, Peru",-77.15,Gate out,8,2
54,1,MRKU6718154,40.1125,2019-02-21 13:26:00,31.8782976,"Zhangjiagang Yongjia Terminal
Zhangjiagang, Jiangsu, China",120.5514595,Empty,1,2,2019-04-02 16:08:00,-12.066667,"APM Terminals in Callao Port
Callao, Peru",-77.15,Gate out,8,2
55,1,TEMU1364928,40.97638888888889,2019-02-20 16:46:00,31.8782976,"Zhangjiagang Yongjia Terminal
Zhangjiagang, Jiangsu, China",120.5514595,Empty,1,2,2019-04-02 16:12:00,-12.066667,"APM Terminals in Callao Port
Callao, Peru",-77.15,Gate out,8,2
56,1,MRSU0141026,39.82013888888889,2019-02-21 13:52:00,31.8782976,"Zhangjiagang Yongjia Terminal
Zhangjiagang, Jiangsu, China",120.5514595,Empty,1,2,2019-04-02 09:33:00,-12.066667,"APM Terminals in Callao Port
Callao, Peru",-77.15,Gate out,8,2
57,1,MSKU3111390,40.05486111111111,2019-02-21 14:48:00,31.8782976,"Zhangjiagang Yongjia Terminal
Zhangjiagang, Jiangsu, China",120.5514595,Empty,1,2,2019-04-02 16:07:00,-12.066667,"APM Terminals in Callao Port
Callao, Peru",-77.15,Gate out,8,2
58,1,PONU0881269,45.700694444444444,2019-02-16 16:58:00,31.8782976,"Zhangjiagang SunWill Container Co.
Zhangjiagang, Jiangsu, China",120.5514595,Empty,1,2,2019-04-03 09:47:00,-12.066667,"APM Terminals in Callao Port
Callao, Peru",-77.15,Gate out,8,2
59,1,PONU2045102,44.86666666666667,2019-02-16 18:54:00,31.8782976,"Zhangjiagang SunWill Container Co.
Zhangjiagang, Jiangsu, China",120.5514595,Empty,1,2,2019-04-02 15:42:00,-12.066667,"APM Terminals in Callao Port
Callao, Peru",-77.15,Gate out,8,2
60,1,MRKU7875564,44.18125,2019-02-17 11:33:00,31.8782976,"Zhangjiagang SunWill Container Co.
Zhangjiagang, Jiangsu, China",120.5514595,Empty,1,2,2019-04-02 15:54:00,-12.066667,"APM Terminals in Callao Port
Callao, Peru",-77.15,Gate out,8,2
61,1,MRKU7924669,44.87083333333333,2019-02-16 18:55:00,31.8782976,"Zhangjiagang SunWill Container Co.
Zhangjiagang, Jiangsu, China",120.5514595,Empty,1,2,2019-04-02 15:49:00,-12.066667,"APM Terminals in Callao Port
Callao, Peru",-77.15,Gate out,8,2
62,1,PONU2097786,44.18888888888889,2019-02-17 11:27:00,31.8782976,"Zhangjiagang SunWill Container Co.
Zhangjiagang, Jiangsu, China",120.5514595,Empty,1,2,2019-04-02 15:59:00,-12.066667,"APM Terminals in Callao Port
Callao, Peru",-77.15,Gate out,8,2
63,1,MSKU7731682,44.78333333333333,2019-02-16 16:53:00,31.8782976,"Zhangjiagang SunWill Container Co.
Zhangjiagang, Jiangsu, China",120.5514595,Empty,1,2,2019-04-02 11:41:00,-12.066667,"APM Terminals in Callao Port
Callao, Peru",-77.15,Gate out,8,2
64,1,MSKU5740509,45.696527777777774,2019-02-16 16:54:00,31.8782976,"Zhangjiagang SunWill Container Co.
Zhangjiagang, Jiangsu, China",120.5514595,Empty,1,2,2019-04-03 09:37:00,-12.066667,"APM Terminals in Callao Port
Callao, Peru",-77.15,Gate out,8,2
65,1,MSKU7338274,43.15694444444444,2019-02-18 07:34:00,36.0895093,"Smart International Logistics Co
Qingdao, Shandong, China",120.3497193,Empty,1,2,2019-04-02 11:20:00,-12.066667,"APM Terminals in Callao Port
Callao, Peru",-77.15,Gate out,8,2
66,1,MSKU6205826,40.453472222222224,2019-02-20 19:08:00,31.2253441,"Yangshan, SGH Shengdong Terminal
Shanghai, Shanghai, China",121.4888922,Empty,1,2,2019-04-02 06:01:00,-12.066667,"APM Terminals in Callao Port
Callao, Peru",-77.15,Gate out,8,2
67,1,MSKU3694683,39.790277777777774,2019-02-21 15:25:00,48.8611498,"DUSS Kornwestheim
Kornwestheim, Baden-Wurttemberg, Germany",9.1873875,Gate in,2,2,2019-04-02 10:23:00,-12.066667,"APM Terminals in Callao Port
Callao, Peru",-77.15,Gate out,8,2
68,1,MSKU0433135,48.65833333333333,2019-02-14 18:47:00,,"Marport Terminal - Ambarli
Ambarli Port Istanbul, Turkey",,Empty,1,2,2019-04-04 10:35:00,-12.066667,"APM Terminals in Callao Port
Callao, Peru",-77.15,Gate out,8,2
69,1,MRKU1026826,36.60347222222222,2019-02-25 15:39:00,35.444991,"Maersk Yokohama Terminal
Yokohama, Kanagawa, Japan",139.636768,Empty,1,2,2019-04-03 06:08:00,-12.066667,"APM Terminals in Callao Port
Callao, Peru",-77.15,Gate out,8,2
70,1,MSKU6240452,35.61944444444445,2019-02-26 15:00:00,35.444991,"Maersk Yokohama Terminal
Yokohama, Kanagawa, Japan",139.636768,Empty,1,2,2019-04-03 05:52:00,-12.066667,"APM Terminals in Callao Port
Callao, Peru",-77.15,Gate out,8,2
71,1,SCMU4004509,34.824305555555554,2019-02-27 13:28:00,35.444991,"Maersk Yokohama Terminal
Yokohama, Kanagawa, Japan",139.636768,Empty,1,2,2019-04-03 09:15:00,-12.066667,"APM Terminals in Callao Port
Callao, Peru",-77.15,Gate out,8,2
72,1,MRKU3434534,46.51111111111111,2019-02-14 21:00:00,30.5951051,"Wuhan Yangluo New Terminal
Wuhan, Hubei, China",114.2999353,Empty,1,2,2019-04-02 09:16:00,-12.066667,"APM Terminals in Callao Port
Callao, Peru",-77.15,Gate out,8,2
73,1,MRKU7085127,47.02430555555556,2019-02-14 07:29:00,30.5951051,"Wuhan Yangluo New Terminal
Wuhan, Hubei, China",114.2999353,Empty,1,2,2019-04-02 08:04:00,-12.066667,"APM Terminals in Callao Port
Callao, Peru",-77.15,Gate out,8,2
74,1,MSKU1590627,40.17777777777778,2019-02-22 02:15:00,31.2253441,"Donghwa Depot No 10
Shanghai, Shanghai, China",121.4888922,Empty,1,2,2019-04-03 06:31:00,-12.066667,"APM Terminals in Callao Port
Callao, Peru",-77.15,Gate out,8,2
75,1,MSKU8093670,39.89375,2019-02-22 08:16:00,31.2253441,"Donghwa Depot No 10
Shanghai, Shanghai, China",121.4888922,Empty,1,2,2019-04-03 05:43:00,-12.066667,"APM Terminals in Callao Port
Callao, Peru",-77.15,Gate out,8,2
76,1,MSKU9480842,54.235416666666666,2019-02-07 15:08:00,40.44584945,"Borusan Depot - Gemlik
Gemlik, Turkey",29.1799867634759,Empty,1,2,2019-04-02 20:47:00,-12.066667,"APM Terminals in Callao Port
Callao, Peru",-77.15,Gate out,8,2
77,1,MSKU5099798,41.53611111111111,2019-02-19 15:35:00,36.0895093,"Smart International Logistics Co
Qingdao, Shandong, China",120.3497193,Empty,1,2,2019-04-02 04:27:00,-12.066667,"APM Terminals in Callao Port
Callao, Peru",-77.15,Gate out,8,2
78,1,MAEU4060704,40.856944444444444,2019-02-21 09:36:00,44.107033,"La Spezia Contrepair
La Spezia, La Spezia, Italy",9.8282255,Empty,1,2,2019-04-03 06:10:00,-12.066667,"APM Terminals in Callao Port
Callao, Peru",-77.15,Gate out,8,2
79,1,MAEU3405150,41.03611111111111,2019-02-21 07:55:00,44.107033,"La Spezia Contrepair
La Spezia, La Spezia, Italy",9.8282255,Empty,1,2,2019-04-03 08:47:00,-12.066667,"APM Terminals in Callao Port
Callao, Peru",-77.15,Gate out,8,2
80,1,MAEU4102815,41.916666666666664,2019-02-21 07:51:00,44.107033,"La Spezia Contrepair
La Spezia, La Spezia, Italy",9.8282255,Empty,1,2,2019-04-04 05:51:00,-12.066667,"APM Terminals in Callao Port
Callao, Peru",-77.15,Gate out,8,2
81,1,TEMU1517190,42.7375,2019-02-18 17:21:00,41.3828939,"Martainer
Barcelona, Spain",2.1774322,Empty,1,2,2019-04-02 11:03:00,-12.066667,"APM Terminals in Callao Port
Callao, Peru",-77.15,Gate out,8,2
82,1,MSKU5453284,42.06111111111111,2019-02-19 17:18:00,31.8782976,"Zhangjiagang Yongjia Terminal
Zhangjiagang, Jiangsu, China",120.5514595,Empty,1,2,2019-04-02 18:46:00,-12.066667,"APM Terminals in Callao Port
Callao, Peru",-77.15,Gate out,8,2
83,1,MSKU4085819,42.83263888888889,2019-02-19 12:35:00,31.8782976,"Zhangjiagang Yongjia Terminal
Zhangjiagang, Jiangsu, China",120.5514595,Empty,1,2,2019-04-03 08:34:00,-12.066667,"APM Terminals in Callao Port
Callao, Peru",-77.15,Gate out,8,2
84,1,MRKU7537227,41.88333333333333,2019-02-19 12:26:00,31.8782976,"Zhangjiagang Yongjia Terminal
Zhangjiagang, Jiangsu, China",120.5514595,Empty,1,2,2019-04-02 09:38:00,-12.066667,"APM Terminals in Callao Port
Callao, Peru",-77.15,Gate out,8,2
85,1,MRKU8708237,42.19166666666667,2019-02-19 17:12:00,31.8782976,"Zhangjiagang Yongjia Terminal
Zhangjiagang, Jiangsu, China",120.5514595,Empty,1,2,2019-04-02 21:48:00,-12.066667,"APM Terminals in Callao Port
Callao, Peru",-77.15,Gate out,8,2
86,1,MSKU4248650,41.954861111111114,2019-02-19 14:11:00,31.8782976,"Zhangjiagang Yongjia Terminal
Zhangjiagang, Jiangsu, China",120.5514595,Empty,1,2,2019-04-02 13:06:00,-12.066667,"APM Terminals in Callao Port
Callao, Peru",-77.15,Gate out,8,2
87,1,MSKU5103141,41.80763888888889,2019-02-19 14:11:00,31.8782976,"Zhangjiagang Yongjia Terminal
Zhangjiagang, Jiangsu, China",120.5514595,Empty,1,2,2019-04-02 09:34:00,-12.066667,"APM Terminals in Callao Port
Callao, Peru",-77.15,Gate out,8,2
88,1,MRKU7844429,43.00763888888889,2019-02-19 12:26:00,31.8782976,"Zhangjiagang Yongjia Terminal
Zhangjiagang, Jiangsu, China",120.5514595,Empty,1,2,2019-04-03 12:37:00,-12.066667,"APM Terminals in Callao Port
Callao, Peru",-77.15,Gate out,8,2
89,1,MSKU3667559,42.735416666666666,2019-02-19 17:02:00,31.8782976,"Zhangjiagang Yongjia Terminal
Zhangjiagang, Jiangsu, China",120.5514595,Empty,1,2,2019-04-03 10:41:00,-12.066667,"APM Terminals in Callao Port
Callao, Peru",-77.15,Gate out,8,2
90,1,MRKU8714815,41.834722222222226,2019-02-19 13:39:00,31.8782976,"Zhangjiagang Yongjia Terminal
Zhangjiagang, Jiangsu, China",120.5514595,Empty,1,2,2019-04-02 09:41:00,-12.066667,"APM Terminals in Callao Port
Callao, Peru",-77.15,Gate out,8,2
91,1,MSKU2292437,42.34305555555556,2019-02-19 13:39:00,31.8782976,"Zhangjiagang Yongjia Terminal
Zhangjiagang, Jiangsu, China",120.5514595,Empty,1,2,2019-04-02 21:53:00,-12.066667,"APM Terminals in Callao Port
Callao, Peru",-77.15,Gate out,8,2
92,1,TEMU4968198,42.78888888888889,2019-02-19 17:02:00,31.8782976,"Zhangjiagang Yongjia Terminal
Zhangjiagang, Jiangsu, China",120.5514595,Empty,1,2,2019-04-03 11:58:00,-12.066667,"APM Terminals in Callao Port
Callao, Peru",-77.15,Gate out,8,2
93,1,MRKU7803311,42.09375,2019-02-19 16:30:00,31.8782976,"Zhangjiagang Yongjia Terminal
Zhangjiagang, Jiangsu, China",120.5514595,Empty,1,2,2019-04-02 18:45:00,-12.066667,"APM Terminals in Callao Port
Callao, Peru",-77.15,Gate out,8,2
94,1,PONU0006719,42.421527777777776,2019-02-19 13:56:00,31.8782976,"Zhangjiagang Yongjia Terminal
Zhangjiagang, Jiangsu, China",120.5514595,Empty,1,2,2019-04-03 00:03:00,-12.066667,"APM Terminals in Callao Port
Callao, Peru",-77.15,Gate out,8,2
95,1,TGHU3209748,42.079166666666666,2019-02-19 12:35:00,31.8782976,"Zhangjiagang Yongjia Terminal
Zhangjiagang, Jiangsu, China",120.5514595,Empty,1,2,2019-04-02 14:29:00,-12.066667,"APM Terminals in Callao Port
Callao, Peru",-77.15,Gate out,8,2
96,1,PONU0375759,41.86805555555556,2019-02-19 12:40:00,31.8782976,"Zhangjiagang Yongjia Terminal
Zhangjiagang, Jiangsu, China",120.5514595,Empty,1,2,2019-04-02 09:30:00,-12.066667,"APM Terminals in Callao Port
Callao, Peru",-77.15,Gate out,8,2
97,1,TGHU3074806,42.87986111111111,2019-02-19 17:18:00,31.8782976,"Zhangjiagang Yongjia Terminal
Zhangjiagang, Jiangsu, China",120.5514595,Empty,1,2,2019-04-03 14:25:00,-12.066667,"APM Terminals in Callao Port
Callao, Peru",-77.15,Gate out,8,2
98,1,MRKU7106657,41.94305555555555,2019-02-19 13:56:00,31.8782976,"Zhangjiagang Yongjia Terminal
Zhangjiagang, Jiangsu, China",120.5514595,Empty,1,2,2019-04-02 12:34:00,-12.066667,"APM Terminals in Callao Port
Callao, Peru",-77.15,Gate out,8,2
99,1,MSKU7328614,42.321527777777774,2019-02-19 16:30:00,31.8782976,"Zhangjiagang Yongjia Terminal
Zhangjiagang, Jiangsu, China",120.5514595,Empty,1,2,2019-04-03 00:13:00,-12.066667,"APM Terminals in Callao Port
Callao, Peru",-77.15,Gate out,8,2
100,1,MRKU6984220,41.78263888888889,2019-02-19 14:49:00,31.8782976,"Zhangjiagang Yongjia Terminal
Zhangjiagang, Jiangsu, China",120.5514595,Empty,1,2,2019-04-02 09:36:00,-12.066667,"APM Terminals in Callao Port
Callao, Peru",-77.15,Gate out,8,2
101,1,MSKU5629671,41.77638888888889,2019-02-19 17:12:00,31.8782976,"Zhangjiagang Yongjia Terminal
Zhangjiagang, Jiangsu, China",120.5514595,Empty,1,2,2019-04-02 11:50:00,-12.066667,"APM Terminals in Callao Port
Callao, Peru",-77.15,Gate out,8,2
102,1,MRSU0234258,42.672222222222224,2019-02-18 19:39:00,31.8782976,"Zhangjiagang Yongjia Terminal
Zhangjiagang, Jiangsu, China",120.5514595,Empty,1,2,2019-04-02 11:47:00,-12.066667,"APM Terminals in Callao Port
Callao, Peru",-77.15,Gate out,8,2
103,1,MSKU9816120,63.90277777777778,2019-01-28 10:35:00,27.0006968,"Jubail Terminal
Al Jubayl, Saudi Arabia",49.6532161,Gate in,2,2,2019-04-02 08:15:00,-12.066667,"APM Terminals in Callao Port
Callao, Peru",-77.15,Gate out,8,2
104,1,MRKU3303107,62.731944444444444,2019-01-29 10:17:00,27.0006968,"Jubail Terminal
Al Jubayl, Saudi Arabia",49.6532161,Gate in,2,2,2019-04-02 03:51:00,-12.066667,"APM Terminals in Callao Port
Callao, Peru",-77.15,Gate out,8,2
105,1,MIEU3018619,63.052083333333336,2019-01-29 02:25:00,27.0006968,"Jubail Terminal
Al Jubayl, Saudi Arabia",49.6532161,Gate in,2,2,2019-04-02 03:40:00,-12.066667,"APM Terminals in Callao Port
Callao, Peru",-77.15,Gate out,8,2
106,1,MSKU8921141,62.765972222222224,2019-01-29 09:29:00,27.0006968,"Jubail Terminal
Al Jubayl, Saudi Arabia",49.6532161,Gate in,2,2,2019-04-02 03:52:00,-12.066667,"APM Terminals in Callao Port
Callao, Peru",-77.15,Gate out,8,2
107,1,MSKU6598791,62.71597222222222,2019-01-29 10:38:00,27.0006968,"Jubail Terminal
Al Jubayl, Saudi Arabia",49.6532161,Gate in,2,2,2019-04-02 03:49:00,-12.066667,"APM Terminals in Callao Port
Callao, Peru",-77.15,Gate out,8,2
108,1,MNBU3280911,46.78680555555555,2019-02-14 13:24:00,44.7239578,"Nutep Port Terminal, JSC
Novorossiysk, Russia",37.7690711,Gate in,2,2,2019-04-02 08:17:00,-12.066667,"APM Terminals in Callao Port
Callao, Peru",-77.15,Gate out,8,2
109,1,MRKU8121682,63.725,2019-01-29 16:36:00,25.0287816,"Jebel Ali Terminal 2
Jebel Ali, United Arab Emirates",55.1238225,Empty,1,2,2019-04-03 10:00:00,-12.066667,"APM Terminals in Callao Port
Callao, Peru",-77.15,Gate out,8,2
110,1,GATU1344144,63.65555555555556,2019-01-29 15:08:00,25.0287816,"Jebel Ali Terminal 2
Jebel Ali, United Arab Emirates",55.1238225,Empty,1,2,2019-04-03 06:52:00,-12.066667,"APM Terminals in Callao Port
Callao, Peru",-77.15,Gate out,8,2
111,1,TEMU1536713,63.70902777777778,2019-01-29 16:12:00,25.0287816,"Jebel Ali Terminal 2
Jebel Ali, United Arab Emirates",55.1238225,Empty,1,2,2019-04-03 09:13:00,-12.066667,"APM Terminals in Callao Port
Callao, Peru",-77.15,Gate out,8,2
112,1,MNBU0412341,64.4486111111111,2019-01-27 21:33:00,24.3445577,"Oman International Cont. Terminal
Sohar, Oman",56.7424766,Empty,1,2,2019-04-02 08:19:00,-12.066667,"APM Terminals in Callao Port
Callao, Peru",-77.15,Gate out,8,2
113,1,MRSU3310080,63.41319444444444,2019-01-29 04:00:00,,"TIS
Yuzhny, Ukraine",,Empty,1,2,2019-04-02 13:55:00,-12.066667,"APM Terminals in Callao Port
Callao, Peru",-77.15,Gate out,8,2
114,1,MRKU4308715,64.76458333333333,2019-01-27 19:29:00,,"TIS
Yuzhny, Ukraine",,Empty,1,2,2019-04-02 13:50:00,-12.066667,"APM Terminals in Callao Port
Callao, Peru",-77.15,Gate out,8,2
115,1,MSKU9445332,64.73125,2019-01-27 19:28:00,,"TIS
Yuzhny, Ukraine",,Empty,1,2,2019-04-02 13:01:00,-12.066667,"APM Terminals in Callao Port
Callao, Peru",-77.15,Gate out,8,2
116,1,MRKU2757390,64.77152777777778,2019-01-27 19:28:00,,"TIS
Yuzhny, Ukraine",,Empty,1,2,2019-04-02 13:59:00,-12.066667,"APM Terminals in Callao Port
Callao, Peru",-77.15,Gate out,8,2
117,1,MSKU0475125,64.76666666666667,2019-01-27 19:29:00,,"TIS
Yuzhny, Ukraine",,Empty,1,2,2019-04-02 13:53:00,-12.066667,"APM Terminals in Callao Port
Callao, Peru",-77.15,Gate out,8,2
118,1,MRKU3842916,67.96805555555555,2019-01-24 16:50:00,6.445187,"HBX Empty Container Depot
Apapa, Nigeria",3.36837316794241,Stuffing,0,0,2019-04-02 16:04:00,-12.066667,"APM Terminals in Callao Port
Callao, Peru",-77.15,Gate out,8,2
119,1,MRSU3591768,35.55555555555556,2019-02-25 19:04:00,36.1310804,"SERVICIOS AUXIL MARITIMOS - SAM
Algeciras, Spain",-5.4487055,Empty,1,2,2019-04-02 08:24:00,-12.066667,"APM Terminals in Callao Port
Callao, Peru",-77.15,Gate out,8,2
120,1,MRSU3523974,45.72083333333333,2019-02-15 14:38:00,39.4699014,"NOATUM VALENCIA
Valencia, Spain",-0.3759513,Empty,1,2,2019-04-02 07:56:00,-12.066667,"APM Terminals in Callao Port
Callao, Peru",-77.15,Gate out,8,2
121,1,TGHU0817873,57.71180555555556,2019-02-04 15:55:00,31.2612199,"Rotem RT
Arad, Israel",35.214581,Empty,1,2,2019-04-03 09:00:00,-12.066667,"APM Terminals in Callao Port
Callao, Peru",-77.15,Gate out,8,2
122,1,MRSU0084477,57.74305555555556,2019-02-04 15:55:00,31.2612199,"Rotem RT
Arad, Israel",35.214581,Empty,1,2,2019-04-03 09:45:00,-12.066667,"APM Terminals in Callao Port
Callao, Peru",-77.15,Gate out,8,2
123,1,MSKU8980519,48.75763888888889,2019-02-12 12:40:00,32.8191218,"Haifa port Terminal
Haifa, Israel",34.9983856,Gate in,2,2,2019-04-02 06:51:00,-12.066667,"APM Terminals in Callao Port
Callao, Peru",-77.15,Gate out,8,2
124,1,MRKU3544146,34.609722222222224,2019-02-27 18:04:00,36.1310804,"SERVICIOS AUXIL MARITIMOS - SAM
Algeciras, Spain",-5.4487055,Empty,1,2,2019-04-03 08:42:00,-12.066667,"APM Terminals in Callao Port
Callao, Peru",-77.15,Gate out,8,2
125,1,MRSU3973020,34.83958333333333,2019-02-27 14:17:00,36.1310804,"SERVICIOS AUXIL MARITIMOS - SAM
Algeciras, Spain",-5.4487055,Empty,1,2,2019-04-03 10:26:00,-12.066667,"APM Terminals in Callao Port
Callao, Peru",-77.15,Gate out,8,2
126,1,MSKU2666882,49.94583333333333,2019-02-11 09:58:00,43.2069025,"Global Maritime Services Ltd
Varna, Bulgaria",27.9150855,Empty,1,2,2019-04-02 08:40:00,-12.066667,"APM Terminals in Callao Port
Callao, Peru",-77.15,Gate out,8,2
127,1,MRKU9408321,50.02152777777778,2019-02-11 11:52:00,43.2069025,"Global Maritime Services Ltd
Varna, Bulgaria",27.9150855,Empty,1,2,2019-04-02 12:23:00,-12.066667,"APM Terminals in Callao Port
Callao, Peru",-77.15,Gate out,8,2
128,1,MSKU3286383,50.392361111111114,2019-02-11 01:38:00,43.2069025,"Global Maritime Services Ltd
Varna, Bulgaria",27.9150855,Empty,1,2,2019-04-02 11:03:00,-12.066667,"APM Terminals in Callao Port
Callao, Peru",-77.15,Gate out,8,2
