container,carrier,timedelta,first_date,first_status,first_status_code,first_location,first_latitude,first_longitude,first_vehicle,last_date,last_status,last_status_code,last_location,last_latitude,last_longitude,last_vehicle
HLXU8288111,2,29.610416666666666,2019-03-20 21:01:00,Gate out empty,1,SAN VICENTE,13.52720365,-88.7398925863117,2,2019-04-19 11:40:00,Gate in empty,0,"BALTIMORE, MD",39.2908816,-76.610759,2
HLBU1409343,2,36.954861111111114,2019-03-11 11:56:00,Gate out empty,1,SAN ANTONIO,-33.5808615,-71.6132377,2,2019-04-17 10:51:00,Departure from,8,"NEW YORK, NY",40.7308619,-73.9871558,2
HLBU1052699,2,33.80625,2019-03-15 16:00:00,Gate out empty,1,SAN ANTONIO,-33.5808615,-71.6132377,2,2019-04-18 11:21:00,Gate in empty,0,"NEW YORK, NY",40.7308619,-73.9871558,2
HLBU1234965,2,32.09166666666667,2019-03-15 17:45:00,Gate out empty,1,SAN ANTONIO,-33.5808615,-71.6132377,2,2019-04-16 19:57:00,Discharged,7,"SAVANNAH, GA",32.0809263,-81.0911768,1
HLXU1071504,2,32.09236111111111,2019-03-15 17:38:00,Gate out empty,1,SAN ANTONIO,-33.5808615,-71.6132377,2,2019-04-16 19:51:00,Discharged,7,"SAVANNAH, GA",32.0809263,-81.0911768,1
UACU3964501,2,32.09236111111111,2019-03-15 17:45:00,Gate out empty,1,SAN ANTONIO,-33.5808615,-71.6132377,2,2019-04-16 19:58:00,Discharged,7,"SAVANNAH, GA",32.0809263,-81.0911768,1
HLXU5325150,2,31.12013888888889,2019-03-16 09:40:00,Gate out empty,1,SANTIAGO DE CHILE,-33.4377968,-70.6504451,2,2019-04-16 12:33:00,Gate in empty,0,"NEW YORK, NY",40.7308619,-73.9871558,2
HLBU9254649,2,23.226388888888888,2019-03-18 17:04:00,Gate out empty,1,SAN ANTONIO,-33.5808615,-71.6132377,2,2019-04-10 22:30:00,Gate in empty,0,CARTAGENA (COLOMBIA),10.4195841,-75.5271224,2
HLXU8725839,2,23.77777777777778,2019-03-19 01:38:00,Gate out empty,1,SAN ANTONIO,-33.5808615,-71.6132377,2,2019-04-11 20:18:00,Gate in empty,0,CARTAGENA (COLOMBIA),10.4195841,-75.5271224,2
HLXU8781637,2,22.894444444444446,2019-03-16 19:48:00,Gate out empty,1,SAN ANTONIO,-33.5808615,-71.6132377,2,2019-04-08 17:16:00,Gate in empty,0,CARTAGENA (COLOMBIA),10.4195841,-75.5271224,2
HLXU8782084,2,23.7625,2019-03-19 01:36:00,Gate out empty,1,SAN ANTONIO,-33.5808615,-71.6132377,2,2019-04-11 19:54:00,Gate in empty,0,CARTAGENA (COLOMBIA),10.4195841,-75.5271224,2
TGHU6070050,2,33.28611111111111,2019-03-13 19:07:00,Gate out empty,1,SAN VICENTE,13.52720365,-88.7398925863117,2,2019-04-16 01:59:00,Discharged,7,"CHARLESTON, SC",32.7876012,-79.9402728,1
UACU5093580,2,35.87152777777778,2019-03-13 18:46:00,Gate out empty,1,SAN VICENTE,13.52720365,-88.7398925863117,2,2019-04-18 15:41:00,Gate in empty,0,"CHARLESTON, SC",32.7876012,-79.9402728,2
UACU5213346,2,35.68125,2019-03-13 18:46:00,Gate out empty,1,SAN VICENTE,13.52720365,-88.7398925863117,2,2019-04-18 11:07:00,Departure from,8,"CHARLESTON, SC",32.7876012,-79.9402728,2
UACU5597468,2,33.30555555555556,2019-03-13 18:46:00,Gate out empty,1,SAN VICENTE,13.52720365,-88.7398925863117,2,2019-04-16 02:06:00,Discharged,7,"CHARLESTON, SC",32.7876012,-79.9402728,1
UACU8529554,2,34.240972222222226,2019-03-09 09:26:00,Gate out empty,1,SAN ANTONIO,-33.5808615,-71.6132377,2,2019-04-12 15:13:00,Departure from,8,"PORT EVERGLADES, FL",26.0968524,-80.1272606,2
HLBU2049766,2,23.105555555555554,2019-03-19 14:47:00,Gate out empty,1,SANTIAGO DE CHILE,-33.4377968,-70.6504451,2,2019-04-11 17:19:00,Departure from,8,"PORT EVERGLADES, FL",26.0968524,-80.1272606,2
TEMU7632817,2,29.755555555555556,2019-03-19 17:09:00,Gate out empty,1,SANTIAGO DE CHILE,-33.4377968,-70.6504451,2,2019-04-18 11:17:00,Gate in empty,0,"CHICAGO, IL",41.8755616,-87.6244212,2
TGBU6119800,2,24.790277777777778,2019-03-18 18:57:00,Gate out empty,1,SANTIAGO DE CHILE,-33.4377968,-70.6504451,2,2019-04-12 13:55:00,Departure from,8,"PORT EVERGLADES, FL",26.0968524,-80.1272606,2
CPSU1792097,2,29.84861111111111,2019-03-18 13:57:00,Gate out empty,1,SAN VICENTE,13.52720365,-88.7398925863117,2,2019-04-17 10:19:00,Gate in empty,0,"SAN JUAN, PUERTO RICO",18.465299,-66.116666,2
HLXU1095492,2,28.741666666666667,2019-03-18 14:08:00,Gate out empty,1,SAN VICENTE,13.52720365,-88.7398925863117,2,2019-04-16 07:56:00,Departure from,8,"SAN JUAN, PUERTO RICO",18.465299,-66.116666,2
HLXU1350392,2,29.009027777777778,2019-03-18 13:54:00,Gate out empty,1,SAN VICENTE,13.52720365,-88.7398925863117,2,2019-04-16 14:07:00,Gate in empty,0,"SAN JUAN, PUERTO RICO",18.465299,-66.116666,2
UAEU1245044,2,20.043055555555554,2019-03-19 09:51:00,Gate out empty,1,VALPARAISO,-33.0458456,-71.6196749,2,2019-04-08 10:53:00,Gate in empty,0,BUENAVENTURA,30.18890305,-107.095574065611,2
HLBU9013507,2,27.57777777777778,2019-03-20 18:41:00,Gate out empty,1,LIRQUEN,-36.7126985,-72.9766787,2,2019-04-17 08:33:00,Gate in empty,0,"NEW YORK, NY",40.7308619,-73.9871558,2
UACU8157800,2,38.84027777777778,2019-03-09 13:49:00,Gate out empty,1,SAN ANTONIO,-33.5808615,-71.6132377,2,2019-04-17 09:59:00,Gate in empty,0,"NEW YORK, NY",40.7308619,-73.9871558,2
HLBU1768003,2,26.829166666666666,2019-03-19 16:40:00,Gate out empty,1,SAN VICENTE,13.52720365,-88.7398925863117,2,2019-04-15 12:34:00,Departure from,8,"NEW YORK, NY",40.7308619,-73.9871558,2
UACU4736506,2,24.43402777777778,2019-03-19 14:04:00,Gate out empty,1,LIRQUEN,-36.7126985,-72.9766787,2,2019-04-13 00:29:00,Gate in empty,0,CARTAGENA (COLOMBIA),10.4195841,-75.5271224,2
UACU4747223,2,28.884027777777778,2019-03-14 17:24:00,Gate out empty,1,TALCAHUANO,-36.7144863,-73.1141463,2,2019-04-12 14:37:00,Gate in empty,0,"PORT EVERGLADES, FL",26.0968524,-80.1272606,2
UACU8284739,2,42.12222222222222,2019-03-08 12:50:00,Gate out empty,1,SAN ANTONIO,-33.5808615,-71.6132377,2,2019-04-19 15:46:00,Arrival in,2,"CHICAGO, IL",41.8755616,-87.6244212,1
HLXU1115310,2,32.96319444444445,2019-03-16 09:47:00,Gate out empty,1,SANTIAGO DE CHILE,-33.4377968,-70.6504451,2,2019-04-18 08:54:00,Gate in empty,0,"BALTIMORE, MD",39.2908816,-76.610759,2
HLXU3420689,2,33.80625,2019-03-15 19:01:00,Gate out empty,1,SANTIAGO DE CHILE,-33.4377968,-70.6504451,2,2019-04-18 14:22:00,Gate in empty,0,"BALTIMORE, MD",39.2908816,-76.610759,2
UACU3953636,2,33.1625,2019-03-16 09:38:00,Gate out empty,1,SANTIAGO DE CHILE,-33.4377968,-70.6504451,2,2019-04-18 13:32:00,Gate in empty,0,"BALTIMORE, MD",39.2908816,-76.610759,2
GATU8751964,2,38.795138888888886,2019-03-11 14:18:00,Gate out empty,1,SAN VICENTE,13.52720365,-88.7398925863117,2,2019-04-19 09:23:00,Gate in empty,0,"BALTIMORE, MD",39.2908816,-76.610759,2
HLXU6364070,2,36.734027777777776,2019-03-11 18:27:00,Gate out empty,1,SAN VICENTE,13.52720365,-88.7398925863117,2,2019-04-17 12:04:00,Departure from,8,"BALTIMORE, MD",39.2908816,-76.610759,2
HLXU6485750,2,37.701388888888886,2019-03-12 16:26:00,Gate out empty,1,SAN VICENTE,13.52720365,-88.7398925863117,2,2019-04-19 09:16:00,Gate in empty,0,"BALTIMORE, MD",39.2908816,-76.610759,2
HLXU8375237,2,38.04097222222222,2019-03-12 13:22:00,Gate out empty,1,SAN VICENTE,13.52720365,-88.7398925863117,2,2019-04-19 14:21:00,Gate in empty,0,"BALTIMORE, MD",39.2908816,-76.610759,2
TGHU4552622,2,32.96041666666667,2019-03-15 15:24:00,Gate out empty,1,SAN ANTONIO,-33.5808615,-71.6132377,2,2019-04-17 14:27:00,Gate in empty,0,"NEW YORK, NY",40.7308619,-73.9871558,2
TEMU1784828,2,30.944444444444443,2019-03-18 12:06:00,Gate out empty,1,SANTIAGO DE CHILE,-33.4377968,-70.6504451,2,2019-04-18 10:46:00,Gate in empty,0,"NEW YORK, NY",40.7308619,-73.9871558,2
HLBU9237641,2,21.924305555555556,2019-03-19 10:52:00,Gate out empty,1,SAN ANTONIO,-33.5808615,-71.6132377,2,2019-04-10 09:03:00,Gate in empty,0,"PORT EVERGLADES, FL",26.0968524,-80.1272606,2
HLXU8730183,2,24.834027777777777,2019-03-14 17:30:00,Gate out empty,1,TALCAHUANO,-36.7144863,-73.1141463,2,2019-04-08 13:31:00,Gate in empty,0,BUENAVENTURA,30.18890305,-107.095574065611,2
HLBU1520758,2,35.860416666666666,2019-03-11 15:12:00,Gate out empty,1,SAN ANTONIO,-33.5808615,-71.6132377,2,2019-04-16 11:51:00,Departure from,8,"NEW YORK, NY",40.7308619,-73.9871558,2
UACU5747887,2,35.178472222222226,2019-03-14 13:18:00,Gate out empty,1,SANTIAGO DE CHILE,-33.4377968,-70.6504451,2,2019-04-18 17:35:00,Discharged,7,"HOUSTON, TX",29.7589382,-95.3676974,1
HLBU1525343,2,32.136805555555554,2019-03-16 12:02:00,Gate out empty,1,SAN ANTONIO,-33.5808615,-71.6132377,2,2019-04-17 15:19:00,Gate in empty,0,"NEW YORK, NY",40.7308619,-73.9871558,2
UACU8501156,2,35.209722222222226,2019-03-07 10:08:00,Gate out empty,1,SAN ANTONIO,-33.5808615,-71.6132377,2,2019-04-11 15:10:00,Gate in empty,0,"PORT EVERGLADES, FL",26.0968524,-80.1272606,2
HLXU6578410,2,30.5125,2019-03-19 18:13:00,Gate out empty,1,SAN VICENTE,13.52720365,-88.7398925863117,2,2019-04-19 06:31:00,Arrival in,2,"CHICAGO, IL",41.8755616,-87.6244212,1
UACU8425987,2,32.018055555555556,2019-03-18 22:18:00,Gate out empty,1,SAN ANTONIO,-33.5808615,-71.6132377,2,2019-04-19 22:44:00,Arrival in,2,"SAINT LOUIS, MO",38.6268039,-90.1994097,1
HAMU1213659,2,22.5625,2019-03-18 18:58:00,Gate out empty,1,SANTIAGO DE CHILE,-33.4377968,-70.6504451,2,2019-04-10 08:28:00,Gate in empty,0,"PORT EVERGLADES, FL",26.0968524,-80.1272606,2
HLBU2065216,2,21.806944444444444,2019-03-19 12:31:00,Gate out empty,1,SANTIAGO DE CHILE,-33.4377968,-70.6504451,2,2019-04-10 07:53:00,Gate in empty,0,"PORT EVERGLADES, FL",26.0968524,-80.1272606,2
TGBU5831131,2,22.52777777777778,2019-03-18 19:01:00,Gate out empty,1,SANTIAGO DE CHILE,-33.4377968,-70.6504451,2,2019-04-10 07:41:00,Gate in empty,0,"PORT EVERGLADES, FL",26.0968524,-80.1272606,2
TGBU6036500,2,21.93402777777778,2019-03-19 09:16:00,Gate out empty,1,SANTIAGO DE CHILE,-33.4377968,-70.6504451,2,2019-04-10 07:41:00,Gate in empty,0,"PORT EVERGLADES, FL",26.0968524,-80.1272606,2
HLXU8155401,2,38.75069444444444,2019-03-11 19:02:00,Gate out empty,1,SANTIAGO DE CHILE,-33.4377968,-70.6504451,2,2019-04-19 13:03:00,Arrival in,2,"COLUMBUS, OH",39.9622601,-83.0007065,1
UACU5711837,2,38.800694444444446,2019-03-11 18:39:00,Gate out empty,1,SANTIAGO DE CHILE,-33.4377968,-70.6504451,2,2019-04-19 13:52:00,Arrival in,2,"COLUMBUS, OH",39.9622601,-83.0007065,1
HLBU1249292,2,36.94236111111111,2019-03-11 11:07:00,Gate out empty,1,SAN ANTONIO,-33.5808615,-71.6132377,2,2019-04-17 09:44:00,Gate in empty,0,"NEW YORK, NY",40.7308619,-73.9871558,2
UACU8231132,2,29.242361111111112,2019-03-19 09:24:00,Gate out empty,1,SAN ANTONIO,-33.5808615,-71.6132377,2,2019-04-17 15:13:00,Gate in empty,0,"NEW YORK, NY",40.7308619,-73.9871558,2
HLXU8193171,2,27.009027777777778,2019-03-21 09:42:00,Gate out empty,1,SAN VICENTE,13.52720365,-88.7398925863117,2,2019-04-17 09:55:00,Gate in empty,0,PAITA,-5.0850969,-81.1137402,2
UACU6005199,2,18.757638888888888,2019-03-21 12:50:00,Gate out empty,1,SAN VICENTE,13.52720365,-88.7398925863117,2,2019-04-09 07:01:00,Gate in empty,0,CARTAGENA (COLOMBIA),10.4195841,-75.5271224,2
UACU8478307,2,34.0625,2019-03-09 12:58:00,Gate out empty,1,SAN ANTONIO,-33.5808615,-71.6132377,2,2019-04-12 14:28:00,Departure from,8,"PORT EVERGLADES, FL",26.0968524,-80.1272606,2
HLXU8125310,2,36.547222222222224,2019-03-13 10:00:00,Gate out empty,1,SAN VICENTE,13.52720365,-88.7398925863117,2,2019-04-18 23:08:00,Arrival in,2,MEXICO CITY,19.4326009,-99.1333416,1
XINU8065009,2,33.30416666666667,2019-03-13 18:46:00,Gate out empty,1,SAN VICENTE,13.52720365,-88.7398925863117,2,2019-04-16 02:04:00,Discharged,7,"CHARLESTON, SC",32.7876012,-79.9402728,1
UACU5523845,2,35.919444444444444,2019-03-07 16:20:00,Gate out empty,1,SAN ANTONIO,-33.5808615,-71.6132377,2,2019-04-12 14:24:00,Gate in empty,0,"PORT EVERGLADES, FL",26.0968524,-80.1272606,2
HLBU9217666,2,20.955555555555556,2019-03-19 13:18:00,Gate out empty,1,SAN ANTONIO,-33.5808615,-71.6132377,2,2019-04-09 12:14:00,Gate in empty,0,"PORT EVERGLADES, FL",26.0968524,-80.1272606,2
HLBU1412901,2,38.88055555555555,2019-03-11 18:16:00,Gate out empty,1,SANTIAGO DE CHILE,-33.4377968,-70.6504451,2,2019-04-19 15:24:00,Arrival in,2,"CHICAGO, IL",41.8755616,-87.6244212,1
TGBU5863416,2,38.486111111111114,2019-03-11 18:07:00,Gate out empty,1,SANTIAGO DE CHILE,-33.4377968,-70.6504451,2,2019-04-19 05:47:00,Arrival in,2,"CHICAGO, IL",41.8755616,-87.6244212,1
UACU5272797,2,37.921527777777776,2019-03-12 09:30:00,Gate out empty,1,SANTIAGO DE CHILE,-33.4377968,-70.6504451,2,2019-04-19 07:37:00,Arrival in,2,"CHICAGO, IL",41.8755616,-87.6244212,1
UACU5317886,2,41.1625,2019-03-09 10:57:00,Gate out empty,1,SANTIAGO DE CHILE,-33.4377968,-70.6504451,2,2019-04-19 14:51:00,Arrival in,2,"CHICAGO, IL",41.8755616,-87.6244212,1
HLXU5304190,2,36.97013888888889,2019-03-11 11:00:00,Gate out empty,1,SAN ANTONIO,-33.5808615,-71.6132377,2,2019-04-17 10:17:00,Gate in empty,0,"NEW YORK, NY",40.7308619,-73.9871558,2
TGBU6039772,2,28.689583333333335,2019-03-18 18:02:00,Gate out empty,1,SAN VICENTE,13.52720365,-88.7398925863117,2,2019-04-16 10:35:00,Departure from,8,"NEW YORK, NY",40.7308619,-73.9871558,2
HLXU8292791,2,27.877083333333335,2019-03-20 13:16:00,Gate out empty,1,SAN VICENTE,13.52720365,-88.7398925863117,2,2019-04-17 10:19:00,Gate in empty,0,"SAN JUAN, PUERTO RICO",18.465299,-66.116666,2
HLBU9218370,2,27.821527777777778,2019-03-19 17:36:00,Gate out empty,1,TALCAHUANO,-36.7144863,-73.1141463,2,2019-04-16 13:19:00,Gate in empty,0,"BALTIMORE, MD",39.2908816,-76.610759,2
HLXU8500447,2,28.323611111111113,2019-03-19 13:18:00,Gate out empty,1,SAN VICENTE,13.52720365,-88.7398925863117,2,2019-04-16 21:04:00,Gate in empty,0,CARTAGENA (COLOMBIA),10.4195841,-75.5271224,2
HLBU9069580,2,25.540277777777778,2019-03-18 16:51:00,Gate out empty,1,VALPARAISO,-33.0458456,-71.6196749,2,2019-04-13 05:49:00,Gate in empty,0,"TORONTO, ON",43.653963,-79.387207,2
UACU4797374,2,22.247222222222224,2019-03-19 02:17:00,Gate out empty,1,SAN ANTONIO,-33.5808615,-71.6132377,2,2019-04-10 08:13:00,Gate in empty,0,"PORT EVERGLADES, FL",26.0968524,-80.1272606,2
TGHU1213219,2,41.1375,2019-03-09 12:51:00,Gate out empty,1,SAN ANTONIO,-33.5808615,-71.6132377,2,2019-04-19 16:09:00,Arrival in,2,"CHICAGO, IL",41.8755616,-87.6244212,1
UACU3468559,2,34.11805555555556,2019-03-15 13:28:00,Gate out empty,1,SANTIAGO DE CHILE,-33.4377968,-70.6504451,2,2019-04-18 16:18:00,Gate in empty,0,"BALTIMORE, MD",39.2908816,-76.610759,2
UACU3902881,2,34.93333333333333,2019-03-15 13:28:00,Gate out empty,1,SANTIAGO DE CHILE,-33.4377968,-70.6504451,2,2019-04-19 11:52:00,Gate in empty,0,"BALTIMORE, MD",39.2908816,-76.610759,2
UACU4796439,2,21.447916666666668,2019-03-19 01:43:00,Gate out empty,1,SAN ANTONIO,-33.5808615,-71.6132377,2,2019-04-09 12:28:00,Gate in empty,0,"PORT EVERGLADES, FL",26.0968524,-80.1272606,2
UACU5232789,2,22.175,2019-03-15 09:06:00,Gate out empty,1,SAN VICENTE,13.52720365,-88.7398925863117,2,2019-04-06 13:18:00,Gate in empty,0,BUENAVENTURA,30.18890305,-107.095574065611,2
UACU5507042,2,36.517361111111114,2019-03-14 16:13:00,Gate out empty,1,SAN ANTONIO,-33.5808615,-71.6132377,2,2019-04-20 04:38:00,Arrival in,2,"ATLANTA, GA",33.7490987,-84.3901849,1
CPSU5148734,2,30.802083333333332,2019-03-16 13:17:00,Gate out empty,1,LIRQUEN,-36.7126985,-72.9766787,2,2019-04-16 08:32:00,Gate in empty,0,"NEW YORK, NY",40.7308619,-73.9871558,2
HAMU1290819,2,35.89861111111111,2019-03-12 16:10:00,Gate out empty,1,LIRQUEN,-36.7126985,-72.9766787,2,2019-04-17 13:44:00,Gate in empty,0,CALLAO,-12.066667,-77.15,2
HLBU1613399,2,34.915277777777774,2019-03-13 18:54:00,Gate out empty,1,LIRQUEN,-36.7126985,-72.9766787,2,2019-04-17 16:52:00,Gate in empty,0,CALLAO,-12.066667,-77.15,2
HLBU1933330,2,34.22430555555555,2019-03-09 12:36:00,Gate out empty,1,LIRQUEN,-36.7126985,-72.9766787,2,2019-04-12 17:59:00,Gate in empty,0,CALLAO,-12.066667,-77.15,2
HLBU2053998,2,37.00763888888889,2019-03-11 17:49:00,Gate out empty,1,LIRQUEN,-36.7126985,-72.9766787,2,2019-04-17 18:00:00,Gate in empty,0,CALLAO,-12.066667,-77.15,2
HLBU1726121,2,18.508333333333333,2019-03-20 20:51:00,Gate out empty,1,SAN VICENTE,13.52720365,-88.7398925863117,2,2019-04-08 09:03:00,Gate in empty,0,GUAYAQUIL,-2.1898771,-79.8877153,2
HLXU3201320,2,18.620833333333334,2019-03-20 18:59:00,Gate out empty,1,SAN VICENTE,13.52720365,-88.7398925863117,2,2019-04-08 09:53:00,Gate in empty,0,GUAYAQUIL,-2.1898771,-79.8877153,2
HLXU3410490,2,20.447916666666668,2019-03-20 21:47:00,Gate out empty,1,SAN VICENTE,13.52720365,-88.7398925863117,2,2019-04-10 08:32:00,Gate in empty,0,GUAYAQUIL,-2.1898771,-79.8877153,2
TEMU1452947,2,19.504166666666666,2019-03-19 20:59:00,Gate out empty,1,SAN VICENTE,13.52720365,-88.7398925863117,2,2019-04-08 09:05:00,Gate in empty,0,GUAYAQUIL,-2.1898771,-79.8877153,2
TEMU5335321,2,21.064583333333335,2019-03-20 11:35:00,Gate out empty,1,SAN VICENTE,13.52720365,-88.7398925863117,2,2019-04-10 13:08:00,Gate in empty,0,GUAYAQUIL,-2.1898771,-79.8877153,2
TGHU0760248,2,21.86875,2019-03-19 21:01:00,Gate out empty,1,SAN VICENTE,13.52720365,-88.7398925863117,2,2019-04-10 17:52:00,Gate in empty,0,GUAYAQUIL,-2.1898771,-79.8877153,2
HLBU2065896,2,29.190277777777776,2019-03-19 17:46:00,Gate out empty,1,CORONEL,-37.0079213,-73.1585127,2,2019-04-17 22:20:00,Departure from,8,CAUCEDO,18.4015585,-69.634486,2
TGHU9317591,2,25.978472222222223,2019-03-21 09:07:00,Gate out empty,1,SAN VICENTE,13.52720365,-88.7398925863117,2,2019-04-16 08:36:00,Gate in empty,0,BUENAVENTURA,30.18890305,-107.095574065611,2
HLXU8144536,2,27.443055555555556,2019-03-21 09:07:00,Gate out empty,1,SAN VICENTE,13.52720365,-88.7398925863117,2,2019-04-17 19:45:00,Gate in empty,0,BUENAVENTURA,30.18890305,-107.095574065611,2
HLXU5614929,2,21.069444444444443,2019-03-15 16:59:00,Gate out empty,1,LIRQUEN,-36.7126985,-72.9766787,2,2019-04-05 18:39:00,Gate in empty,0,CALLAO,-12.066667,-77.15,2
TGBU6203799,2,15.549305555555556,2019-04-04 11:09:00,Gate out empty,1,CALLAO,-12.066667,-77.15,2,2019-04-20 00:20:00,Discharged,7,CAUCEDO,18.4015585,-69.634486,1
UACU5956167,2,31.647222222222222,2019-03-12 18:59:00,Gate out empty,1,LIRQUEN,-36.7126985,-72.9766787,2,2019-04-13 10:31:00,Gate in empty,0,CALLAO,-12.066667,-77.15,2
AMFU8908256,2,36.31875,2019-03-12 11:27:00,Gate out empty,1,SAN VICENTE,13.52720365,-88.7398925863117,2,2019-04-17 19:06:00,Gate in empty,0,CALLAO,-12.066667,-77.15,2
CLHU9122700,2,36.264583333333334,2019-03-12 11:24:00,Gate out empty,1,SAN VICENTE,13.52720365,-88.7398925863117,2,2019-04-17 17:45:00,Gate in empty,0,CALLAO,-12.066667,-77.15,2
TGHU6255900,2,16.44097222222222,2019-03-12 13:02:00,Gate out empty,1,SAN VICENTE,13.52720365,-88.7398925863117,2,2019-03-28 23:37:00,Departure from,8,CALLAO,-12.066667,-77.15,2
UACU5395024,2,34.91111111111111,2019-03-12 13:26:00,Gate out empty,1,SAN VICENTE,13.52720365,-88.7398925863117,2,2019-04-16 11:18:00,Gate in empty,0,CALLAO,-12.066667,-77.15,2
UACU5522920,2,35.33819444444445,2019-03-12 10:40:00,Gate out empty,1,SAN VICENTE,13.52720365,-88.7398925863117,2,2019-04-16 18:47:00,Gate in empty,0,CALLAO,-12.066667,-77.15,2
HLBU1355890,2,34.05902777777778,2019-03-13 09:46:00,Gate out empty,1,LIRQUEN,-36.7126985,-72.9766787,2,2019-04-16 11:11:00,Gate in empty,0,QUITO,-0.2201641,-78.5123274,2
HLXU6443899,2,33.94861111111111,2019-03-13 09:45:00,Gate out empty,1,LIRQUEN,-36.7126985,-72.9766787,2,2019-04-16 08:31:00,Gate in empty,0,BUENAVENTURA,30.18890305,-107.095574065611,2
HLXU8438818,2,31.320138888888888,2019-03-13 09:48:00,Gate out empty,1,LIRQUEN,-36.7126985,-72.9766787,2,2019-04-13 17:29:00,Gate in empty,0,BUENAVENTURA,30.18890305,-107.095574065611,2
HLXU8400535,2,32.010416666666664,2019-03-11 11:02:00,Gate out empty,1,CORONEL,-37.0079213,-73.1585127,2,2019-04-12 11:17:00,Gate in empty,0,GUAYAQUIL,-2.1898771,-79.8877153,2
HLXU8113535,2,31.2875,2019-03-12 02:36:00,Gate out empty,1,CORONEL,-37.0079213,-73.1585127,2,2019-04-12 09:30:00,Gate in empty,0,GUAYAQUIL,-2.1898771,-79.8877153,2
UACU5260081,2,31.331944444444446,2019-03-12 02:37:00,Gate out empty,1,CORONEL,-37.0079213,-73.1585127,2,2019-04-12 10:35:00,Gate in empty,0,GUAYAQUIL,-2.1898771,-79.8877153,2
HAMU1238282,2,32.54236111111111,2019-03-14 18:27:00,Gate out empty,1,CORONEL,-37.0079213,-73.1585127,2,2019-04-16 07:28:00,Gate in empty,0,GUAYAQUIL,-2.1898771,-79.8877153,2
HLBU1489930,2,33.19375,2019-03-13 22:27:00,Gate out empty,1,CORONEL,-37.0079213,-73.1585127,2,2019-04-16 03:06:00,Gate in empty,0,GUAYAQUIL,-2.1898771,-79.8877153,2
HLXU8092915,2,32.24513888888889,2019-03-14 18:26:00,Gate out empty,1,CORONEL,-37.0079213,-73.1585127,2,2019-04-16 00:19:00,Gate in empty,0,GUAYAQUIL,-2.1898771,-79.8877153,2
TGBU6081181,2,31.56736111111111,2019-03-14 18:05:00,Gate out empty,1,CORONEL,-37.0079213,-73.1585127,2,2019-04-15 07:42:00,Gate in empty,0,GUAYAQUIL,-2.1898771,-79.8877153,2
UACU5456135,2,32.291666666666664,2019-03-14 00:31:00,Gate out empty,1,CORONEL,-37.0079213,-73.1585127,2,2019-04-15 07:31:00,Gate in empty,0,GUAYAQUIL,-2.1898771,-79.8877153,2
HAMU1155932,2,46.18541666666667,2019-03-01 16:46:00,Gate out empty,1,CORONEL,-37.0079213,-73.1585127,2,2019-04-16 21:13:00,Gate in empty,0,BUENAVENTURA,30.18890305,-107.095574065611,2
HAMU1311064,2,42.62847222222222,2019-03-01 16:33:00,Gate out empty,1,CORONEL,-37.0079213,-73.1585127,2,2019-04-13 07:38:00,Discharged,7,BUENAVENTURA,30.18890305,-107.095574065611,1
TGBU5684004,2,46.91875,2019-02-28 11:11:00,Gate out empty,1,CORONEL,-37.0079213,-73.1585127,2,2019-04-16 09:14:00,Gate in empty,0,BUENAVENTURA,30.18890305,-107.095574065611,2
HAMU1246462,2,27.886805555555554,2019-03-14 15:02:00,Gate out empty,1,LIRQUEN,-36.7126985,-72.9766787,2,2019-04-11 12:19:00,Gate in empty,0,CALLAO,-12.066667,-77.15,2
HLBU1197840,2,28.124305555555555,2019-03-14 15:17:00,Gate out empty,1,LIRQUEN,-36.7126985,-72.9766787,2,2019-04-11 18:16:00,Gate in empty,0,CALLAO,-12.066667,-77.15,2
HLBU1552930,2,29.75138888888889,2019-03-14 15:08:00,Gate out empty,1,LIRQUEN,-36.7126985,-72.9766787,2,2019-04-13 09:10:00,Gate in empty,0,CALLAO,-12.066667,-77.15,2
HLBU1661519,2,31.8375,2019-03-14 15:01:00,Gate out empty,1,LIRQUEN,-36.7126985,-72.9766787,2,2019-04-15 11:07:00,Gate in empty,0,CALLAO,-12.066667,-77.15,2
HLBU1679816,2,27.036805555555556,2019-03-15 14:04:00,Gate out empty,1,LIRQUEN,-36.7126985,-72.9766787,2,2019-04-11 14:57:00,Gate in empty,0,CALLAO,-12.066667,-77.15,2
HLBU1860845,2,28.943055555555556,2019-03-15 10:10:00,Arrival in,2,LIRQUEN,-36.7126985,-72.9766787,2,2019-04-13 08:48:00,Gate in empty,0,CALLAO,-12.066667,-77.15,2
HLBU2044213,2,29.775694444444444,2019-03-14 15:18:00,Gate out empty,1,LIRQUEN,-36.7126985,-72.9766787,2,2019-04-13 09:55:00,Gate in empty,0,CALLAO,-12.066667,-77.15,2
HLXU8201045,2,26.936805555555555,2019-03-15 13:53:00,Gate out empty,1,LIRQUEN,-36.7126985,-72.9766787,2,2019-04-11 12:22:00,Gate in empty,0,CALLAO,-12.066667,-77.15,2
HLXU8442823,2,28.875694444444445,2019-03-15 14:03:00,Gate out empty,1,LIRQUEN,-36.7126985,-72.9766787,2,2019-04-13 11:04:00,Gate in empty,0,CALLAO,-12.066667,-77.15,2
