container,movement_count,first_date,first_location,first_status,last_date,last_location,last_status
HLXU8261105,5,2019-03-08 13:59:00,CORONEL,Gate out empty,2019-05-01 16:00:00,XIAMEN,Vessel arrival
UACU5218306,5,2019-03-08 13:46:00,CORONEL,Gate out empty,2019-05-01 16:00:00,XIAMEN,Vessel arrival
UACU5373811,5,2019-03-11 16:05:00,CORONEL,Gate out empty,2019-05-01 16:00:00,XIAMEN,Vessel arrival
UACU5879862,5,2019-03-09 13:00:00,CORONEL,Gate out empty,2019-05-01 16:00:00,XIAMEN,Vessel arrival
GATU8549362,5,2019-03-08 14:14:00,CORONEL,Gate out empty,2019-05-01 16:00:00,XIAMEN,Vessel arrival
UACU5659220,5,2019-03-09 12:33:00,CORONEL,Gate out empty,2019-05-01 16:00:00,XIAMEN,Vessel arrival
UACU5505815,5,2019-03-04 14:44:00,CORONEL,Gate out empty,2019-05-04 09:00:00,SHEKOU,Vessel arrival
CLHU8860382,5,2019-03-08 16:24:00,CORONEL,Gate out empty,2019-05-04 09:00:00,SHEKOU,Vessel arrival
CPSU6403346,5,2019-03-04 14:46:00,CORONEL,Gate out empty,2019-05-04 09:00:00,SHEKOU,Vessel arrival
GATU8660210,5,2019-03-04 14:00:00,CORONEL,Gate out empty,2019-05-04 09:00:00,SHEKOU,Vessel arrival
HAMU1199777,5,2019-03-06 17:05:00,CORONEL,Gate out empty,2019-05-04 09:00:00,SHEKOU,Vessel arrival
HAMU1289649,5,2019-03-08 16:35:00,CORONEL,Gate out empty,2019-05-04 09:00:00,SHEKOU,Vessel arrival
HLBU1428132,5,2019-03-06 17:36:00,CORONEL,Gate out empty,2019-05-04 09:00:00,SHEKOU,Vessel arrival
HLBU1762598,5,2019-03-04 14:45:00,CORONEL,Gate out empty,2019-05-04 09:00:00,SHEKOU,Vessel arrival
HLXU6502902,5,2019-03-11 18:16:00,CORONEL,Gate out empty,2019-05-04 09:00:00,SHEKOU,Vessel arrival
HLXU8259303,5,2019-03-06 17:12:00,CORONEL,Gate out empty,2019-05-04 09:00:00,SHEKOU,Vessel arrival
HLXU8444997,5,2019-03-06 17:52:00,CORONEL,Gate out empty,2019-05-04 09:00:00,SHEKOU,Vessel arrival
HLXU8562475,5,2019-03-08 16:28:00,CORONEL,Gate out empty,2019-05-04 09:00:00,SHEKOU,Vessel arrival
TEMU6078573,5,2019-03-08 16:54:00,CORONEL,Gate out empty,2019-05-04 09:00:00,SHEKOU,Vessel arrival
HLBU1540970,9,2019-03-11 11:02:00,CORONEL,Gate out empty,2019-04-24 18:00:00,"SEATTLE, WA",Vessel arrival
HAMU1221593,9,2019-03-11 13:31:00,CORONEL,Gate out empty,2019-04-24 18:00:00,"SEATTLE, WA",Vessel arrival
HLXU8071790,9,2019-03-11 11:13:00,CORONEL,Gate out empty,2019-04-24 18:00:00,"SEATTLE, WA",Vessel arrival
HLXU8509146,9,2019-03-11 11:36:00,CORONEL,Gate out empty,2019-04-24 18:00:00,"SEATTLE, WA",Vessel arrival
UACU6024985,9,2019-03-11 13:34:00,CORONEL,Gate out empty,2019-04-24 18:00:00,"SEATTLE, WA",Vessel arrival
HLXU8711542,13,2019-03-11 11:47:00,"CHACABUCO, CL",Gate out empty,2019-04-29 18:00:00,QINGDAO,Vessel arrival
HLXU1001385,6,2019-03-03 10:43:00,BUENAVENTURA,Departure from,2019-05-12 00:00:00,MANILA SOUTH HARBOUR,Discharge
HLXU1215788,5,2019-04-12 15:36:00,CALLAO,Gate out empty,2019-05-02 07:00:00,"NEW YORK, NY",Vessel arrival
HLXU5412635,3,2019-04-12 16:18:00,CALLAO,Gate out empty,2019-05-12 23:00:00,ANTOFAGASTA,Vessel arrival
UACU5315841,5,2019-04-10 17:57:00,CALLAO,Gate out empty,2019-04-24 02:00:00,CORONEL,Vessel arrival
HLXU8078054,5,2019-04-12 01:47:00,CALLAO,Gate out empty,2019-06-12 00:00:00,ZHANJIANG,Discharge
TEMU2208257,5,2019-04-10 21:04:00,CALLAO,Gate out empty,2019-04-26 12:00:00,CAUCEDO,Vessel arrival
UACU3884113,5,2019-04-15 15:50:00,CALLAO,Gate out empty,2019-05-02 07:00:00,"NEW YORK, NY",Vessel arrival
UACU6033101,5,2019-04-11 23:27:00,CALLAO,Gate out empty,2019-06-12 00:00:00,ZHANJIANG,Discharge
UACU3679206,3,2019-04-12 08:38:00,CALLAO,Gate out empty,2019-05-18 06:00:00,HAMBURG,Vessel arrival
HLBU1003550,8,2019-04-13 14:47:00,CALLAO,Gate out empty,2019-05-08 07:00:00,"SAVANNAH, GA",Vessel arrival
HLBU1210182,5,2019-04-15 16:55:00,CALLAO,Gate out empty,2019-05-24 08:00:00,BUENOS AIRES,Vessel arrival
HLBU1231009,6,2019-04-12 10:56:00,CALLAO,Gate out empty,2019-05-19 13:00:00,"HOUSTON, TX",Vessel arrival
HLBU9009024,5,2019-04-14 00:24:00,CALLAO,Gate out empty,2019-05-07 07:00:00,ROTTERDAM,Vessel arrival
HLBU1972378,5,2019-04-10 21:16:00,CALLAO,Gate out empty,2019-04-22 15:00:00,SAN ANTONIO,Vessel arrival
HLBU9108290,8,2019-04-16 01:13:00,CALLAO,Gate out empty,2019-06-05 06:00:00,ABIDJAN,Vessel arrival
GATU8730920,5,2019-04-11 22:58:00,CALLAO,Gate out empty,2019-06-12 00:00:00,ZHANJIANG,Discharge
HLBU9283288,5,2019-04-12 20:07:00,CALLAO,Gate out empty,2019-05-11 06:00:00,HAMBURG,Vessel arrival
HLXU1252230,3,2019-04-17 08:44:00,CALLAO,Gate out empty,2019-05-18 06:00:00,HAMBURG,Vessel arrival
HLBU9042505,7,2019-04-14 14:21:00,CALLAO,Gate out empty,2019-05-08 19:00:00,TANGER MED,Vessel arrival
CPSU1738814,5,2019-04-19 11:22:00,CALLAO,Gate out empty,2019-06-11 00:00:00,HUANGPU,Discharge
GATU1313708,4,2019-04-15 13:13:00,CALLAO,Gate out empty,2019-05-22 22:00:00,LE HAVRE,Vessel arrival
TGBU2221027,3,2019-04-17 09:37:00,CALLAO,Gate out empty,2019-05-18 06:00:00,HAMBURG,Vessel arrival
UACU3717055,5,2019-04-18 16:03:00,CALLAO,Gate out empty,2019-06-11 00:00:00,HUANGPU,Discharge
UACU3850561,7,2019-04-16 08:38:00,CALLAO,Gate out empty,2019-05-29 07:30:00,NOUAKCHOTT,Vessel arrival
HLXU1274327,4,2019-04-16 14:23:00,CALLAO,Gate out empty,2019-06-15 06:00:00,BUSAN,Vessel arrival
HLXU3325357,3,2019-04-16 09:27:00,CALLAO,Gate out empty,2019-05-18 06:00:00,HAMBURG,Vessel arrival
HLXU3459269,5,2019-04-18 10:34:00,CALLAO,Gate out empty,2019-06-11 00:00:00,HUANGPU,Discharge
HLXU3479394,3,2019-04-16 01:10:00,CALLAO,Gate out empty,2019-05-29 17:00:00,SHANGHAI,Vessel arrival
UACU3389531,5,2019-04-19 10:57:00,CALLAO,Gate out empty,2019-06-11 00:00:00,HUANGPU,Discharge
UACU4800098,4,2019-04-17 20:27:00,CALLAO,Gate out empty,2019-05-14 07:00:00,ROTTERDAM,Vessel arrival
CPSU6467079,11,2019-03-21 13:11:00,SAN ANTONIO,Gate out empty,2019-05-02 00:00:00,WORLD WIDE DUMMY LOCATION EQUIPMENT,Arrival in
HLBU1482848,11,2019-03-22 12:33:00,SAN ANTONIO,Gate out empty,2019-05-02 00:00:00,WORLD WIDE DUMMY LOCATION EQUIPMENT,Arrival in
HLBU1492002,11,2019-03-22 15:35:00,SAN ANTONIO,Gate out empty,2019-05-02 00:00:00,WORLD WIDE DUMMY LOCATION EQUIPMENT,Arrival in
HLBU1712236,11,2019-03-23 08:38:00,SAN ANTONIO,Gate out empty,2019-05-02 00:00:00,WORLD WIDE DUMMY LOCATION EQUIPMENT,Arrival in
HLBU1946580,11,2019-03-21 15:08:00,SAN ANTONIO,Gate out empty,2019-05-02 00:00:00,WORLD WIDE DUMMY LOCATION EQUIPMENT,Arrival in
HLBU1973121,11,2019-03-22 16:34:00,SAN ANTONIO,Gate out empty,2019-05-02 00:00:00,WORLD WIDE DUMMY LOCATION EQUIPMENT,Arrival in
HLBU2012140,11,2019-03-22 15:58:00,SAN ANTONIO,Gate out empty,2019-05-02 00:00:00,WORLD WIDE DUMMY LOCATION EQUIPMENT,Arrival in
HLBU2153636,11,2019-03-22 13:10:00,SAN ANTONIO,Gate out empty,2019-05-02 00:00:00,WORLD WIDE DUMMY LOCATION EQUIPMENT,Arrival in
HLXU8249141,11,2019-03-25 15:54:00,SAN ANTONIO,Gate out empty,2019-05-02 00:00:00,WORLD WIDE DUMMY LOCATION EQUIPMENT,Arrival in
TGHU8831081,11,2019-03-22 12:48:00,SAN ANTONIO,Gate out empty,2019-05-02 00:00:00,WORLD WIDE DUMMY LOCATION EQUIPMENT,Arrival in
UACU5671014,11,2019-03-21 16:40:00,SAN ANTONIO,Gate out empty,2019-05-02 00:00:00,WORLD WIDE DUMMY LOCATION EQUIPMENT,Arrival in
UACU5675750,11,2019-03-22 18:48:00,SAN ANTONIO,Gate out empty,2019-05-02 00:00:00,WORLD WIDE DUMMY LOCATION EQUIPMENT,Arrival in
UACU5996621,11,2019-03-21 18:52:00,SAN ANTONIO,Gate out empty,2019-05-02 00:00:00,WORLD WIDE DUMMY LOCATION EQUIPMENT,Arrival in
UACU6046048,11,2019-03-22 12:25:00,SAN ANTONIO,Gate out empty,2019-05-02 00:00:00,WORLD WIDE DUMMY LOCATION EQUIPMENT,Arrival in
HAMU1271228,11,2019-03-16 13:24:00,SAN ANTONIO,Gate out empty,2019-05-02 00:00:00,TERNEUZEN,Arrival in
HAMU1293464,11,2019-03-16 13:23:00,SAN ANTONIO,Gate out empty,2019-05-02 00:00:00,TERNEUZEN,Arrival in
HAMU1323065,11,2019-03-15 11:02:00,SAN ANTONIO,Gate out empty,2019-05-02 00:00:00,TERNEUZEN,Arrival in
HLBU1582030,11,2019-03-15 18:09:00,SAN ANTONIO,Gate out empty,2019-05-02 00:00:00,TERNEUZEN,Arrival in
HLBU1883964,11,2019-03-16 12:51:00,SAN ANTONIO,Gate out empty,2019-05-02 00:00:00,TERNEUZEN,Arrival in
HLBU2162875,11,2019-03-16 13:33:00,SAN ANTONIO,Gate out empty,2019-05-02 00:00:00,TERNEUZEN,Arrival in
HLXU8141687,11,2019-03-16 14:55:00,SAN ANTONIO,Gate out empty,2019-05-02 00:00:00,TERNEUZEN,Arrival in
HLXU8316548,11,2019-03-16 14:55:00,SAN ANTONIO,Gate out empty,2019-05-02 00:00:00,TERNEUZEN,Arrival in
HLXU8327413,11,2019-03-16 13:54:00,SAN ANTONIO,Gate out empty,2019-05-02 00:00:00,TERNEUZEN,Arrival in
HLXU8490776,11,2019-03-14 12:02:00,SAN ANTONIO,Gate out empty,2019-05-02 00:00:00,TERNEUZEN,Arrival in
HLXU8600425,11,2019-03-16 13:35:00,SAN ANTONIO,Gate out empty,2019-05-02 00:00:00,TERNEUZEN,Arrival in
TGBU5698564,11,2019-03-16 10:05:00,SAN ANTONIO,Gate out empty,2019-05-02 00:00:00,TERNEUZEN,Arrival in
TGHU6108767,11,2019-03-16 11:54:00,SAN ANTONIO,Gate out empty,2019-05-02 00:00:00,TERNEUZEN,Arrival in
TGHU6604284,11,2019-03-22 10:42:00,SAN ANTONIO,Gate out empty,2019-05-02 00:00:00,TERNEUZEN,Arrival in
UACU5600047,11,2019-03-14 12:06:00,SAN ANTONIO,Gate out empty,2019-05-02 00:00:00,TERNEUZEN,Arrival in
UACU5608095,11,2019-03-15 15:57:00,SAN ANTONIO,Gate out empty,2019-05-02 00:00:00,TERNEUZEN,Arrival in
UACU5785850,11,2019-03-15 15:53:00,SAN ANTONIO,Gate out empty,2019-05-02 00:00:00,TERNEUZEN,Arrival in
UASU1073762,11,2019-03-16 11:21:00,SAN ANTONIO,Gate out empty,2019-05-02 00:00:00,TERNEUZEN,Arrival in
HLXU8008083,11,2019-03-23 12:28:00,SAN ANTONIO,Gate out empty,2019-05-10 00:00:00,SENS,Arrival in
HLXU8545396,11,2019-03-23 12:02:00,SAN ANTONIO,Gate out empty,2019-05-10 00:00:00,SENS,Arrival in
TEMU7751457,11,2019-03-23 11:37:00,SAN ANTONIO,Gate out empty,2019-05-10 00:00:00,SENS,Arrival in
UACU5370690,11,2019-03-23 11:28:00,SAN ANTONIO,Gate out empty,2019-05-10 00:00:00,SENS,Arrival in
UACU5775718,11,2019-03-23 11:04:00,SAN ANTONIO,Gate out empty,2019-05-10 00:00:00,SENS,Arrival in
CPSU6438300,11,2019-03-22 09:13:00,SAN ANTONIO,Gate out empty,2019-05-03 00:00:00,WORLD WIDE DUMMY LOCATION EQUIPMENT,Arrival in
HLBU1981929,11,2019-03-28 15:18:00,SAN ANTONIO,Gate out empty,2019-05-03 00:00:00,WORLD WIDE DUMMY LOCATION EQUIPMENT,Arrival in
HLBU2130100,11,2019-03-27 11:40:00,SAN ANTONIO,Gate out empty,2019-05-03 00:00:00,WORLD WIDE DUMMY LOCATION EQUIPMENT,Arrival in
HAMU1213535,11,2019-03-25 18:31:00,SAN ANTONIO,Gate out empty,2019-05-03 00:00:00,WORLD WIDE DUMMY LOCATION EQUIPMENT,Arrival in
UACU5516002,5,2019-04-12 13:54:00,CALLAO,Gate out empty,2019-04-22 15:00:00,SAN ANTONIO,Vessel arrival
TEMU1668983,5,2019-04-17 14:14:00,CALLAO,Gate out empty,2019-06-11 00:00:00,HUANGPU,Discharge
HLBU1663846,4,2019-04-11 17:25:00,CALLAO,Gate out empty,2019-04-21 18:00:00,IQUIQUE,Vessel arrival
UACU5800467,5,2019-04-13 14:51:00,CALLAO,Gate out empty,2019-04-24 22:00:00,VALPARAISO,Vessel arrival
UACU5396550,4,2019-04-15 10:39:00,CALLAO,Gate out empty,2019-04-27 08:00:00,SAN VICENTE,Vessel arrival
HLBU1053268,5,2019-04-13 17:04:00,CALLAO,Gate out empty,2019-05-11 22:00:00,"MAZATLAN, SIN",Vessel arrival
HLXU8527216,5,2019-04-15 10:52:00,CALLAO,Gate out empty,2019-05-03 05:00:00,"MANZANILLO, COL (MX)",Vessel arrival
HLBU1400726,5,2019-04-13 18:07:00,CALLAO,Gate out empty,2019-05-11 22:00:00,"MAZATLAN, SIN",Vessel arrival
UACU3426194,5,2019-04-10 16:21:00,CALLAO,Gate out empty,2019-06-08 06:00:00,BUSAN,Vessel arrival
HLXU3448686,5,2019-04-18 16:20:00,CALLAO,Gate out empty,2019-06-11 00:00:00,HUANGPU,Discharge
HLXU3484723,7,2019-04-17 11:40:00,CALLAO,Gate out empty,2019-06-12 00:00:00,HO CHI MINH CITY,Arrival in
HLBU9294960,3,2019-04-20 19:44:00,CALLAO,Gate out empty,2019-05-16 05:00:00,LONDON GATEWAY PORT,Vessel arrival
HAMU1113650,8,2019-04-16 16:43:00,CALLAO,Gate out empty,2019-05-20 07:00:00,"OAKLAND, CA",Vessel arrival
TEMU1059652,4,2019-04-16 13:30:00,CALLAO,Gate out empty,2019-06-15 06:00:00,BUSAN,Vessel arrival
HLXU5333114,5,2019-04-13 17:25:00,CALLAO,Gate out empty,2019-05-11 22:00:00,"MAZATLAN, SIN",Vessel arrival
HLXU5363567,7,2019-04-09 16:38:00,CALLAO,Gate out empty,2019-05-05 13:00:00,"HOUSTON, TX",Vessel arrival
HLXU3434419,9,2019-04-13 09:20:00,CALLAO,Gate out empty,2019-05-22 18:00:00,NAGOYA,Vessel arrival
TEMU1398580,3,2019-04-17 12:19:00,CALLAO,Gate out empty,2019-05-18 06:00:00,HAMBURG,Vessel arrival
TGHU0102782,5,2019-04-11 13:40:00,CALLAO,Gate out empty,2019-06-08 06:00:00,BUSAN,Vessel arrival
UACU3865010,5,2019-04-11 11:18:00,CALLAO,Gate out empty,2019-06-08 06:00:00,BUSAN,Vessel arrival
UACU3917053,7,2019-04-10 15:59:00,CALLAO,Gate out empty,2019-05-12 07:00:00,SANTOS,Vessel arrival
UACU4155878,5,2019-04-11 11:18:00,CALLAO,Gate out empty,2019-06-08 06:00:00,BUSAN,Vessel arrival
HLXU3510695,5,2019-04-16 13:16:00,CALLAO,Gate out empty,2019-06-02 17:00:00,RIO DE JANEIRO,Vessel arrival
TEMU1298488,4,2019-04-20 08:41:00,CALLAO,Gate out empty,2019-05-18 08:00:00,TOKYO,Vessel arrival
HLXU5131176,3,2019-04-10 09:49:00,CALLAO,Gate out empty,2019-05-12 23:00:00,ANTOFAGASTA,Vessel arrival
HLBU2065197,4,2019-04-13 11:11:00,CALLAO,Gate out empty,2019-04-25 08:00:00,SAN ANTONIO,Vessel arrival
TEMU1377870,3,2019-04-16 10:03:00,CALLAO,Gate out empty,2019-04-29 10:00:00,GUAYAQUIL,Vessel arrival
UAEU1244963,4,2019-04-20 01:23:00,CALLAO,Gate out empty,2019-05-16 05:00:00,LONDON GATEWAY PORT,Vessel arrival
HLXU5360423,8,2019-03-11 18:43:00,SANTOS,Gate out empty,2019-04-28 07:00:00,ILO,Vessel arrival
HLXU5388800,8,2019-03-11 18:47:00,SANTOS,Gate out empty,2019-04-28 07:00:00,ILO,Vessel arrival
TGHU5202233,8,2019-03-11 17:36:00,SANTOS,Gate out empty,2019-04-28 07:00:00,ILO,Vessel arrival
HLBU1469851,5,2019-04-13 03:27:00,CALLAO,Gate out empty,2019-05-26 19:00:00,SANTOS,Vessel arrival
HLBU2010764,7,2019-04-09 09:11:00,CALLAO,Gate out empty,2019-05-10 00:00:00,AMSTERDAM,Arrival in
AMFU3177729,5,2019-04-12 11:39:00,CALLAO,Gate out empty,2019-06-08 06:00:00,BUSAN,Vessel arrival
UACU3884176,5,2019-04-11 10:58:00,CALLAO,Gate out empty,2019-06-08 06:00:00,BUSAN,Vessel arrival
UACU4002689,7,2019-04-12 12:28:00,CALLAO,Gate out empty,2019-04-30 08:00:00,"LOS ANGELES, CA",Vessel arrival
UACU4056216,6,2019-04-15 11:53:00,CALLAO,Gate out empty,2019-05-26 00:00:00,HEILBRONN,Arrival in
UACU3489401,4,2019-04-18 05:37:00,GUAYAQUIL,Gate out empty,2019-05-18 20:00:00,VALENCIA,Vessel arrival
TGHU1449499,4,2019-04-12 12:38:00,GUAYAQUIL,Gate out empty,2019-06-05 23:00:00,QINGDAO,Vessel arrival
UACU3736013,9,2019-04-11 20:37:00,GUAYAQUIL,Gate out empty,2019-05-07 07:00:00,ROTTERDAM,Vessel arrival
UACU3548171,5,2019-04-12 20:49:00,GUAYAQUIL,Gate out empty,2019-04-25 05:00:00,SAN ANTONIO,Vessel arrival
HLBU9161269,5,2019-04-18 20:18:00,GUAYAQUIL,Gate out empty,2019-05-22 22:00:00,LE HAVRE,Vessel arrival
GATU1135400,12,2019-02-26 09:56:00,"VITORIA, ES",Gate out empty,2019-05-13 07:00:00,MATARANI,Vessel arrival
TEMU3340144,8,2019-04-18 13:49:00,GUAYAQUIL,Gate out empty,2019-05-21 06:00:00,SAINT PETERSBURG,Vessel arrival
HLXU1069174,5,2019-04-19 12:41:00,GUAYAQUIL,Gate out empty,2019-05-14 07:00:00,ROTTERDAM,Vessel arrival
HLXU3505214,5,2019-04-16 18:12:00,GUAYAQUIL,Gate out empty,2019-05-29 23:00:00,QINGDAO,Vessel arrival
HLXU3444850,6,2019-04-15 20:17:00,GUAYAQUIL,Gate out empty,2019-05-01 04:00:00,CARTAGENA (COLOMBIA),Vessel arrival
TGHU0928218,6,2019-03-08 10:26:00,ITAPOA,Gate out empty,2019-04-15 03:30:00,ANTOFAGASTA,Discharge
HLXU3391024,12,2019-04-11 20:09:00,GUAYAQUIL,Gate out empty,2019-06-25 00:00:00,FANGCHENG GEZU ZIZHIXIAN,Arrival in
CLHU4686014,5,2019-04-15 16:10:00,QUITO,Gate out empty,2019-04-23 07:00:00,CALLAO,Vessel arrival
HLBU1131150,5,2019-04-12 16:55:00,QUITO,Gate out empty,2019-04-23 07:00:00,CALLAO,Vessel arrival
HLBU1264445,5,2019-04-12 12:45:00,QUITO,Gate out empty,2019-04-23 07:00:00,CALLAO,Vessel arrival
HLXU5049160,5,2019-04-12 14:08:00,QUITO,Gate out empty,2019-04-23 07:00:00,CALLAO,Vessel arrival
UACU8169170,5,2019-04-12 16:07:00,QUITO,Gate out empty,2019-04-23 07:00:00,CALLAO,Vessel arrival
UACU8186603,5,2019-04-12 15:50:00,QUITO,Gate out empty,2019-04-23 07:00:00,CALLAO,Vessel arrival
UACU8253194,5,2019-04-12 13:36:00,QUITO,Gate out empty,2019-04-23 07:00:00,CALLAO,Vessel arrival
UACU8464535,5,2019-04-16 15:00:00,QUITO,Gate out empty,2019-04-23 07:00:00,CALLAO,Vessel arrival
UAEU1251828,6,2019-04-18 11:51:00,GUAYAQUIL,Gate out empty,2019-05-16 07:00:00,"NEW YORK, NY",Vessel arrival
UACU5167256,5,2019-04-16 13:17:00,QUITO,Gate out empty,2019-04-23 07:00:00,CALLAO,Vessel arrival
HLXU5109594,5,2019-04-15 15:51:00,QUITO,Gate out empty,2019-04-23 07:00:00,CALLAO,Vessel arrival
UACU8062731,7,2019-04-19 08:56:00,GUAYAQUIL,Arrival in,2019-05-09 03:00:00,"VERACRUZ, VER",Vessel arrival
UACU5670907,4,2019-04-11 18:37:00,CALLAO,Gate out empty,2019-04-25 08:00:00,SAN ANTONIO,Vessel arrival
TGHU9324899,5,2019-04-12 00:41:00,CALLAO,Gate out empty,2019-06-12 00:00:00,ZHANJIANG,Discharge
HLBU9040436,5,2019-04-10 23:44:00,CALLAO,Gate out empty,2019-05-07 07:00:00,ROTTERDAM,Vessel arrival
HLBU9041767,7,2019-04-14 14:58:00,CALLAO,Gate out empty,2019-05-08 19:00:00,TANGER MED,Vessel arrival
HLBU9046820,7,2019-04-14 14:40:00,CALLAO,Gate out empty,2019-05-08 19:00:00,TANGER MED,Vessel arrival
HLBU9047955,4,2019-04-17 17:56:00,CALLAO,Gate out empty,2019-05-14 07:00:00,ROTTERDAM,Vessel arrival
HLBU9048268,8,2019-04-12 23:18:00,CALLAO,Gate out empty,2019-05-07 02:00:00,ALGECIRAS,Vessel arrival
HLBU9070322,8,2019-04-11 19:14:00,CALLAO,Gate out empty,2019-05-07 02:00:00,ALGECIRAS,Vessel arrival
HLBU9070997,7,2019-04-12 21:14:00,CALLAO,Gate out empty,2019-05-07 02:00:00,ALGECIRAS,Vessel arrival
HLBU9072705,7,2019-04-13 03:37:00,CALLAO,Gate out empty,2019-05-07 02:00:00,ALGECIRAS,Vessel arrival
HLBU9072876,5,2019-04-14 09:42:00,CALLAO,Gate out empty,2019-05-07 07:00:00,ROTTERDAM,Vessel arrival
HLBU9130340,4,2019-04-13 13:37:00,CALLAO,Gate out empty,2019-05-14 07:00:00,ROTTERDAM,Vessel arrival
HLBU9181516,5,2019-04-11 22:23:00,CALLAO,Gate out empty,2019-05-07 07:00:00,ROTTERDAM,Vessel arrival
HLBU9182451,7,2019-04-15 13:44:00,CALLAO,Gate out empty,2019-05-07 02:00:00,ALGECIRAS,Vessel arrival
HLBU9183695,5,2019-04-12 01:40:00,CALLAO,Gate out empty,2019-05-07 07:00:00,ROTTERDAM,Vessel arrival
HLBU9184705,5,2019-04-13 09:57:00,CALLAO,Gate out empty,2019-05-07 07:00:00,ROTTERDAM,Vessel arrival
HLBU9186420,5,2019-04-13 18:20:00,CALLAO,Gate out empty,2019-05-07 07:00:00,ROTTERDAM,Vessel arrival
HLBU9255917,4,2019-04-14 10:16:00,CALLAO,Gate out empty,2019-05-14 07:00:00,ROTTERDAM,Vessel arrival
HLBU9256791,9,2019-04-08 19:44:00,CALLAO,Gate out empty,2019-04-30 05:00:00,ALGECIRAS,Vessel arrival
HLBU9260868,5,2019-04-08 22:43:00,CALLAO,Gate out empty,2019-05-07 07:00:00,ROTTERDAM,Vessel arrival
HLBU9261946,8,2019-04-13 06:40:00,CALLAO,Gate out empty,2019-05-07 02:00:00,ALGECIRAS,Vessel arrival
HLBU9265155,9,2019-04-08 20:27:00,CALLAO,Gate out empty,2019-04-30 05:00:00,ALGECIRAS,Vessel arrival
HLBU9268030,8,2019-04-11 18:22:00,CALLAO,Gate out empty,2019-05-07 02:00:00,ALGECIRAS,Vessel arrival
HLBU9268468,9,2019-04-08 21:50:00,CALLAO,Gate out empty,2019-04-30 05:00:00,ALGECIRAS,Vessel arrival
HLBU9269654,5,2019-04-12 03:03:00,CALLAO,Gate out empty,2019-05-07 07:00:00,ROTTERDAM,Vessel arrival
HLBU9270320,5,2019-04-12 00:09:00,CALLAO,Gate out empty,2019-05-07 07:00:00,ROTTERDAM,Vessel arrival
HLXU8762067,5,2019-04-14 12:27:00,CALLAO,Gate out empty,2019-05-07 07:00:00,ROTTERDAM,Vessel arrival
HLXU8770674,4,2019-04-18 01:23:00,CALLAO,Gate out empty,2019-05-14 07:00:00,ROTTERDAM,Vessel arrival
HLXU8771480,5,2019-04-13 01:02:00,CALLAO,Gate out empty,2019-05-07 07:00:00,ROTTERDAM,Vessel arrival
HLXU8771726,5,2019-04-12 20:32:00,CALLAO,Gate out empty,2019-05-07 07:00:00,ROTTERDAM,Vessel arrival
HLXU8772764,7,2019-04-13 20:43:00,CALLAO,Gate out empty,2019-05-07 02:00:00,ALGECIRAS,Vessel arrival
HLXU8772975,5,2019-04-13 00:15:00,CALLAO,Gate out empty,2019-05-15 17:00:00,SHANGHAI,Vessel arrival
HLXU8773565,5,2019-04-13 00:42:00,CALLAO,Gate out empty,2019-05-07 07:00:00,ROTTERDAM,Vessel arrival
HLXU8775017,8,2019-04-13 09:43:00,CALLAO,Gate out empty,2019-05-07 02:00:00,ALGECIRAS,Vessel arrival
HLXU8775254,5,2019-04-13 14:14:00,CALLAO,Gate out empty,2019-05-07 07:00:00,ROTTERDAM,Vessel arrival
HLBU9075793,5,2019-04-15 15:16:00,CALLAO,Gate out empty,2019-05-15 17:00:00,SHANGHAI,Vessel arrival
HLBU9051847,6,2019-04-19 15:27:00,CALLAO,Gate out empty,2019-05-14 02:00:00,ALGECIRAS,Vessel arrival
HLXU8702540,8,2019-04-16 21:33:00,CALLAO,Gate out empty,2019-05-29 06:00:00,ABIDJAN,Vessel arrival
UACU4062800,5,2019-04-16 13:23:00,CALLAO,Gate out empty,2019-04-23 02:00:00,GUAYAQUIL,Vessel arrival
HLXU8068755,5,2019-04-13 19:29:00,CALLAO,Gate out empty,2019-06-12 00:00:00,ZHANJIANG,Discharge
HLXU3111709,4,2019-04-17 08:55:00,CALLAO,Gate out empty,2019-05-18 06:00:00,HAMBURG,Vessel arrival
HLXU3138850,5,2019-04-18 12:48:00,CALLAO,Gate out empty,2019-06-11 00:00:00,HUANGPU,Discharge
HLXU3309130,5,2019-04-18 12:52:00,CALLAO,Gate out empty,2019-06-11 00:00:00,HUANGPU,Discharge
CPSU1806014,6,2019-04-13 01:32:00,CALLAO,Gate out empty,2019-05-15 19:00:00,"NEW ORLEANS, LA",Vessel arrival
UACU3635954,5,2019-04-10 14:30:00,CALLAO,Gate out empty,2019-05-11 06:00:00,HAMBURG,Vessel arrival
HLBU9129586,5,2019-04-10 21:55:00,CALLAO,Gate out empty,2019-05-07 07:00:00,ROTTERDAM,Vessel arrival
HLXU8804162,4,2019-04-18 01:02:00,CALLAO,Gate out empty,2019-05-14 07:00:00,ROTTERDAM,Vessel arrival
UACU3851300,3,2019-04-17 01:45:00,CALLAO,Gate out empty,2019-05-18 06:00:00,HAMBURG,Vessel arrival
UACU4028575,5,2019-04-09 11:24:00,CALLAO,Gate out empty,2019-04-22 08:00:00,PUERTO ANGAMOS,Vessel arrival
HLXU3185804,5,2019-04-09 17:42:00,CALLAO,Gate out empty,2019-04-30 08:00:00,VALPARAISO,Vessel arrival
